text_clean,true_label,pred_label,is_correct,text_length,Score
these are a total joke and upset i took a chance on them. they have a vingar taste to them and they taste fake. i am shocked how poorly they taste. i do not taste artichoke really at all. i only taste vingar really. what a shame and a waste of money. i tried 2 cans and let my mom finish them off. well i actually made her take them home but she tossed them. do not even buy even for 6 cans for $5. if you get these for free well it helps you live but you will not enjoy the taste.,negative,positive,False,481,1
i haven't used this enough yet to decide how i feel but so far so good. just need a little more time,negative,positive,False,100,2
"bought the 5 boxes,got them yesterday and my kids each had a bite of one and hated them...i taste too and they weren't good at all....what a waste",negative,positive,False,146,1
"i ordered these for my son for something new and he ate about 5 bites then refused the rest. we switched to a different flavor and he devoured 2 jars, so obviously there's something about this he does not like. he eats table food plus baby food and is 12 months, not sure where this went wrong but it's the first thing he's refused to eat.",negative,positive,False,339,1
"the chocolate layer on these expresso beans is much thicker, softer, and have a slight cigarette-smoke taste compared to the kona version <a href=""http://www.amazon.com/gp/product/b002m53gfc"">koppers chocolate covered kona coffee beans, 5-pound bag</a> that i really liked. my initial impression is that i'll probably have to give these ones away because i can't stand the cigarette smoke taste (i'd prefer my chocolate to taste like chocolate, and my coffee to taste like coffee). once again amazon just threw the 5-pound plastic bag into a cardboard box and it got ripped open a bit during shipment (but this time it didn't melt since it was shipped in the winter).",negative,positive,False,667,2
"i am used to drinking alpine spiced apple cider. i decided to try this out b/c it comes in a can and i thought it would be less time consuming than opening up little packages all the time. although this was much more convenient, it tastes wretched. i could tell once i opened the can that this was going to taste very artificial and it sure did. it also doesn't have vitamin c like other cider mixes do. i don't recommend this product, especially if you are used to drinking the alpine brand.",negative,positive,False,492,1
we bought this product and it had such a bad taste to it and it gave me the runs for couple of days...,negative,positive,False,102,1
it never ceases to amaze me that you brits eat this horrific dog food-paste.<br /><br />no wonder you lost the revolutionary war.<br /><br />it's clear from you eating marmite and vegamite that you never deserved those colonies anyway.,negative,positive,False,235,1
"aweful, especially compared to their old four cheese queso, which our family loved. why would they drop the old four cheese?",negative,positive,False,124,1
"this is more like a brown gravy that a traditional au jus. we tried some for french dip sandwiches, and the result was a thick unappetizing mess",negative,positive,False,144,1
"i bought from amazon in sept 09 for $26, now apri 10, price is $36. maybe time to buy jalapeno stock???<br /><br /><a href=""http://www.amazon.com/gp/product/b0012272jc"">la victoria hot jalapeno peppers diced, 4-ounce units (pack of 24)</a>",negative,positive,False,239,1
"for the cost of this product there are much better senchas out there. this steeps to brown, not green like they claim. low quality tea.",negative,positive,False,135,2
"i placed the order, and recieved it within 3 days of the order, and it was the correct food! that is why there are two stars, however....i only received 60 bars!!!! i placed my order from this exact provider, and was promised 96 bars... very dissapointed...but they taste great",negative,positive,False,277,2
"there are no instructions as to how to prepare the bottle for use. it seemed straight forward but apparently i opened the hole too wide and instead of ""drops"" it poured out in a stream. it didn't go over well with my cat. it made a huge mess. yes, maybe i bungled it, but how about some explicit instructions if it's so easily botched? i'm throwing the rest away. she'll never trust the sight of that bottle again.",negative,positive,False,414,1
"pros: very low-calorie; dogs love the stuff; good for them--nutritious, all-natural.<br /><br />cons: stinky; can be hard to get out; you have to stand there squeezing it the whole time (so giving a normal treat is far more convenient); messy. they inevitably drip all over, so you'd better use them over an easy-to-wipe floor, or outside.<br /><br />the way it usually works for me is:<br />*squeeze...squeeze...squeeze*<br />""where is it?""<br />*liquid starts pouring out; lands on floor because it always comes out on the opposite side of the roller-ball from the dog*<br />with luck, the dogs don't step in it too much, and i can easily go over the area with a damp cloth after pointing out the spots for them to lick up.<br /><br />it's not as ""convenient"" as they'd have you believe. you don't just squeeze, let the dog lick the coated ball, and recap it. this is liquid, and it's going to make a mess and require cleanup. (to be fair, regular treats can leave behind crumbs, slimy goo, etc., as well.) you can travel with it, sure, but i would sure as heck never use it inside my car. your hands can obviously still contact the sticky end and require washing, and i never feel right screwing the cap back on without first rinsing and wiping off the sticky end. if you don't make a habit of doing this, i'm certain that eventually you'll wind up in a dripping, oozing, gooey predicament. this may be cleaner for your hands than pieces of something else that may be sticky, slimy, and/or odiferous, but it's hardly the neatest thing in the world.<br /><br />also...""no delay in presenting?"" hmm. there's typically more of a delay in waiting for the liquid to start dripping out, with the dog sniffing at it and waiting, than there is in fumbling with a treat bag in your pocket. either way, they know what's coming to them, but speed is not really an advantage of this product.<br /><br />the very concept should make it excellent for training, especially, because that can run you through your allotted treats very quickly. dogs really can lick as much of this stuff as they want at any given time...one lick is hardly ever enough, but always appreciated. i normally wind up squeezing every few seconds for about 30-45 seconds, maybe a minute or so. it makes a good diet snack because they get something very flavorful, less filling, and more healthful. however, it's so messy that you'd have to keep it somewhere nearby and out of reach during training, rather than inside your pocket.<br /><br />of course, they put a positive spin on the necessity of standing there holding and squeezing the tube, saying that the administration of this treat provides a bonding time and reinforces to the dog the source of his/her treats. well, okay. i can't call that untrue, although it is rather unnecessary for anyone whom has as strong a relationship with his/her dog(s) as i do with mine. and they are all definitely well aware of me as a provider (or slave, in the opinion of the dog with the catlike mindset.) you should see them make firm eye contact, then look back and forth from your face to the treat cabinet or room, pointing you in the desired direction! don't get me wrong, though; it is usually pleasant to stay close to your pet, giving him/her continuous drops of scrumptious meat-flavored liquid as he/she focuses intently on that ball--instead of simply watching them snatch a traditional treat and devour it wherever they feel like at the moment.<br /><br />a marginal amount of bonding may occur while you hold onto this thing for a couple of minutes and the dog laps at the putrid-smelling goo, obviously mocking you for your deficient senses of smell and taste.<br /><br />i tried out the three-pack of liver, chicken, and bacon for my three dogs as stocking stuffers this past christmas, and we've still got a little bit of bacon and liver left. they obviously last a decent amount of time. i wouldn't be averse to buying them again if i saw them at a fair price in a store, and was looking for a small-portion, different type of dog treat.<br /><br />i haven't used them yet as a ""distraction"" or ""soothing"" technique; i suppose this might work, although you'd clearly need someone else to administer the stick while you did the grooming or whatever you were trying to do. and i wouldn't necessarily expect a dog to keep still just because s/he was licking...not my nutters, anyway. but, it's an idea, at any rate. it might well be a good anxiety-reducing distraction. they do get pretty excited over it, so depending upon the situation, it just might have that power.<br /><br />edit: i'm sorry, but i had to lower the rating to two stars. you're far better off dripping the tasty, low-calorie liquid onto a hard surface and letting the dog lick it up. it should be sold as a kibble gravy or something to pour into a tiny bowl, rather than as a ""lickety stick.""<br />these things really do just splatter all over the floor/ground whilst taller dogs lick some liquid from the ball, and shorter ones risk being hit with falling droplets. it's a good idea, but perhaps the substance needs to be thicker, or it needs to pour out neatly into a little tray, or something. some dogs are better at catching it all before it falls, but height differences make it tricky to try and let two of them share one, if they're both willing. you can do one in each hand, sure, but of course that doubles the mess. the secret, really, is to squeeze slowly and gently, watch for where it starts to emerge, and rotate the ball so that the dog can lick it before it slides around the ball and falls.<br /><br />i somewhat doubt my likelihood to recommend or re-purchase lickety stiks, unless they come out with a particularly interesting new flavor, or improve the stuff itself. furthermore, my dogs have actually begun shrinking away and ignoring them, obviously mistaking the sticks for their tubes of tooth-cleaning gel and spray--not the product's fault, naturally, but still a newly noted disadvantage worth mentioning.",negative,positive,False,6023,2
"greenies addiction is very real. the treats are nutritious and any cat will go bonkers over them. the downside is that your cat may very well stop eating his regular food. my cat litterally begs for greenies and even wakes me up when i'm sleeping. when i don't give him any, he goes off and mopes until he decides to try again. this whole issue has caused a lot of tension in our relationship, and i've decided to just go cold turkey. i just cancelled a $60 order of the treats. i want back my cat that loves me ... not the one who goes through the motions until i break down and give him treats. he no longer displays real affection.<br /><br />many, many people give their cats these treats, but do some searching online and you will see stories similar to mine. they don't call it ""kitty crack"" for nothing.<br /><br />best of luck.",negative,positive,False,835,1
"this was the first time ( and the last ) i've ordered rooibos from this supplier.<br />we drink this tea all the time and i've never had any that tasted like this bag.<br />it has a taste i'd describe as musty, like it had started to mildew' when they fermented it.<br />we tried making tea twice with it and do not consider it drinkable.",negative,positive,False,338,2
"i received this order in a nice amazon box sold by amazon sent from an amazon warehouse. not and i repeat not from lesser evil who should not be held responsible for this mess. i opened the amazon box to find a damaged, partially opened lesser evil box. i opened that box to find 12 bags most with mouse gnaw holes, free floating popcorn mixed with many mouse droppings. the box was damaged enough where partially eaten popcorn, or should i say poopcorn was falling out of it! this should have never made it to shipping! shame on you amazon! shame on the jerk who shipped it! i'm just glad i opened the box before my kids!",negative,positive,False,622,1
i bought this shilajit thinking it was such a great deal-- wow over 2 pounds for less than 50 dollars!<br />well we have bought shilajit before and this is not the real deal! its so bad- it tastes actually rancid-- it dosn't act or taste like real shilajit either-- real shilajit bunches up together -its first comes in a rock form- and if you grind up that rock it will be a powder- but it will come back together in a solid mass form once again after it has been powdered-- even if you buy capsules of it -if you open the caps you will find it has become solid- this so-called shilajit is like rancid old flour- with some very bitter thing added-- it gave my son a headache! when i asked them for a refund he flat out refused - bogus product -bogus company!,negative,positive,False,759,1
my husband and i both used this goji berry freeze dried product. we didn't notice any increase in our energy levels while taking it. as a matter of fact this product caused me severe intestional distress after taking it on two seperate occasions. my husband didn't experience any adverse side effects using this goji berry product. goji may be a superfood ranked right up there with acai berries; but you can't prove it by me.,negative,positive,False,426,1
"this wafer is in very cute package. however, in my opinion, it contains few cream inside and could not feel it tasty. if combined with champagne, the taste became better but not very good. as i may give this as a gift to couple or family including non-drinker, i wanted this wafaer taste good without champagne.",negative,positive,False,311,1
"as with most people who select flavored water, i choose it when i don't want sugary drinks or artificial sweetners, but want something a little more than plain water.<br />i found this flavor to be weak, which is expected with flavored water, but also found it to be unpleasant.<br />to me this tasted like when you're eating an orange, and you get a bit of orange rind. it very much had that orange oil, bitter taste.<br />i won't be buying this flavor again.",negative,positive,False,460,2
"the original release of throwback in the blue cans was wonderful! i stocked up a year's supply. then pepsi released throwback again after the initial run in the red/white/blue cans this year. beware! this second release soda is horrible! it has a chemical/artificial lemony aftertaste like stewed sweat socks in vinegar. totally disgusting. why oh why, pepsi? why did you change the formula for throwback? after decades of being loyal to pepsi (until three years ago when i gave up everything with hfcs in it for health and weight management reasons) i thought i could enjoy pepsi again. you ruined it, and actually drove me to ""mexicoke"". (coke made in mexico with pure cane sugar in 12 oz glass bottles - many costcos are carrying them now. check it out!)<br /><br />original throwback (blue cans) was a mix of beet and cane sugar. this new version has got to be mostly beet sugar - nothing else could explain the bizarre aftertaste from hell.<br /><br />also, for passover, the major soda companies release sugar-sweetened soda (passover is apparently no corn products allowed time). you can spot the special 2 litres by different coloured caps. i believe coke's are yellow caps on the bottles, don't know what pepsi does. i plan to keep buying mexicokes since my costco now carries them, and also sampling the ""passover"" coke/pepsi to see if it is any better. if so, i'll stock up to last until next passover.<br /><br />thanks for screwing up a fantastic product, pepsi! the new stuff tastes nothing like original pre-hfcs pepsi, while last year's release did.",negative,positive,False,1565,1
"this tea is just way too sour for me. i'm still kinda new to the whole moving away from celestial seasonings thing, but i don't think i could ever grow to like this flavour. it makes me pucker up immediately and i want to cut it with even more water. perhaps in time i can use this stuff up, but i shall not purchase this blend again.",negative,positive,False,334,1
i used to like it a lot but now it is just corn flakes and some oat clusters. you will be lucky to find half a strawberry and 2 blueberries in the entire box. not worth the money.,negative,positive,False,179,2
it's a great cake moist and rummy!!! but when it got to me it was moldyy i had it before for christmas from a gift basket this time i ordered it through amazon and it came in moldyy i had to throw it away what a tragic waste!,negative,positive,False,225,1
"when you open the case, the bottles (which have a different label than the one pictured) say ""grape: premium blend of 4 juices from concentrate"" and the ingredient list indicates it includes apple juice concentrate. this is false advertising.",negative,positive,False,242,1
"bought this to go with 20 lb of basmati rice. i'm sure there was a review here that said it tasted like fresh cut grass,<br /><br />it tastes like cut grass on the bottom of the lawn mower after a week.<br /><br />found out basmatti doesn't need seasoning, just a little salt.",negative,positive,False,276,1
"i'm of asian descent, a serious tea drinker, and a big fan of anything citrus. i wanted so badly to like this tea. i bought a single box on sale from my local grocery store to try out first, as i didn't want to commit to a whole case from amazon right away. boy, am i glad i did. we try to choose organic whenever possible, but this tea has the overpowering aroma of lemon pine sol. my coworkers are laughing and concurring as we speak. one down, seventeen tea bags left to go... maybe i'll save it for the next time one of us comes down with a cold.",negative,positive,False,550,2
"i don't know why i didn't read the description more closely...this is just a sugar drink...argh! why are people rating it so high???<br /><br />why don't these tea developers use whey instead of sugar...it has way less useless calories...oh, now who to give these two cans to without feeling guilty.",negative,positive,False,299,2
"the exact same brand of rice is available at our local store for a 1/4th of the price. the current price on here is a whopping $73.15 not including shipping. yikes! :o it's decent rice, the last time i bought it, it lasted over a year, we kept it in the closet, just folded the top part up, and put something decently heavy on it since it's not really easy to seal back up after you've opened it.",negative,positive,False,396,1
i had been seeing ads for mio for months. and i had always wanted to give it a try but the price seemed to high. so when i had the opportunity to give it a try i jumped at the chance. i am also a fan of sweet tea so i looked forward to giving this a shot. well it was not what i was expecting. i know it is a zero calorie product but the artificial sweetner used has a weird aftertaste that i found very off putting. i just could not see myself paying the high price for this product. if you are on a diet i suggest using crystal light. it tastes great for low calories.,negative,positive,False,570,2
"this product is a shoddy replacement for their european dutch-processed cocoa (in the silver container) which i used exclusively with fantastic results. i was mortified when they discontinued it. at first i was glad to see they put out another dutch-processed cocoa. what a letdown. this product is over-processed (they used too much alkali), is bitter and is headed for the trash. what was hershey's thinking? they had a wonderful product that they discontinued and replaced with a lousy product. i will now only use peet's dutch-processed cocoa or callebaut.",negative,positive,False,560,1
"i really hate to do this (having been a fan of the van pattens for years) but feel that i must to save you money. opening up a can of this substance will release the most ungodly stench into your home that you have ever had the displeasure to smell. to call this stuff &quot;natural&quot; is like saying that michael jackson is &quot;normal.&quot;<p>not only will my felines do everything within their kittie powers to sidestep the pungent aroma spawned from this evil can, but i can't even manage to feed this to the most malnourished squirrel on the block.<p>when they produce this kind of product, they really must get some sort of quality control that keeps the stench in check.<p>sorry.",negative,positive,False,691,2
"i used to eat marshmallow cones all the time when i was a kid, so i was really excited to find them on amazon, and for such a good price! unfortunately, this particular brand was a major letdown. the marshmallow tops had very little taste at all -- definitely not like i remember them -- and the cones tasted stale. if i order any marshmallow cones again, i'll definitely try ordering from a different manufacturer.",negative,positive,False,415,2
"the tree in the picture is full, colorful, and well healthy. the tree you receive will likely be none of these things. it will be alive, and may someday be like the one in your picture. however, the one in the picture is a $40 dollar tree, the one you receive is a $15 garage sale tree.",negative,positive,False,286,2
i don't see how they can stay in business. this candy tastes like wax. i don't think that this is the same product that they used to make. maybe these are strawberry crayons!,negative,positive,False,174,1
in my opinion this is not a low carb product. 2 hours after eating 2 servings my blood glucose was 160 from a starting point of 115. that is the highest reading i have ever had.,negative,positive,False,177,1
we had easter baskets shipped to my parents home so the kids would have a basket on vacation. i could not believe my eyes when i saw how tiny they were and how very little they contained. this particular one was $99 for heaven's sake! i thought it would be packed to the gills with easter items. i could not have been any more disappointed & i would never order a basket from here again. ever.,negative,positive,False,393,1
"not very please with the green mountain hot cocoa product, lacking a good chocolate taste, even when you mix two of them together it doesn't make it better. will never buy these again, best kind is the grove square or swiss miss k-cups.",negative,positive,False,236,2
"i began purchasing this brand at my local walmart store on the suggestion of a friend. the lable suggests that feeding your animal this product will make their waste firmer and less frequent. that part was certainly true. unfortunately the ingredients in this food are shown by a variety of other websites to cause allergic reactions or worse in animals. after a visit to the vet's office to treat a severe case of rash, ear-ache,itching and loss of pet hair in my cat frisky i did a web search and tried to contact natural life pet products. no response has come from the company, but i was able to find an article about the recall of this product from national chain stores last month because of possible instances of pet death. don't feed this to your pet if you love them.",negative,positive,False,776,1
the texture is like rubber worms. they don't have a bad flavor and that helps you put them in any dish...if you can get past that rubbery feel in your mouth. i was very disappointed.,negative,positive,False,182,2
"this was my favorite candy as a child; thus, i remember it well. the present product isn't the same. the flavor is very artificial, in comparison to the rich vanilla taste that the original had. today's manufacturer is likely using a lot of cheap, synthetic flavors, synthetic components, and a rapid manufacturing turnover process, all of which make it the end result inferior to the original.<br /><br />those hoping for the real thing will have to continue hoping. new tasters will wonder what the [harsh artificial tasting] fuss is all about.",negative,positive,False,546,2
i am not a big chocolate fan. i bought this because it was dark chocolate. all three varieties of assortment taste horrible. i never ate a cardboard but i think cardboard might taste better than this. i tried few pieces of hershley's bliss dark chocolate and it is much better than this product.,negative,positive,False,295,1
"i can't even call this hot sauce, because it's so mild. mild is okay when there is a lot of flavor. unfortunately, the flavor is bland also. i used a ton in my tacos and burritos and could barely taste it. i prefer tapatio, which is also way cheaper.",negative,positive,False,250,2
"these spoons are wholly unnecessary. i put the spout straight in baby's mouth and he eats/sucks the food! i love plum organics, but can't understand why they make brilliant pouches and then expect us to dispense onto a spoon?",negative,positive,False,225,1
"i received this chocolate yesterday, from the clear plastic box, you can tell there are green/white mold coming out of the chocolate. it is so gross. i am so glad i didn't send this as a gift to my friends and family. i will return this immediately. this makes me question the credibility of this seller. buyers should watch out. and plus you can get the same exact box of chocolate in walgreen this week for only $7.99. i think this seller are way overpriced.",negative,positive,False,460,1
it had a weird oily taste that was more pronounced than the actual peppermint flavor.,negative,positive,False,85,2
"i received quaker soft baked oatmeal cookie, chocolate almond box by post. what i saw after receiving it baffled me. even though each of the cookie has been individually wrapped, the cookies are not fresh enough when you open them. they lack the crispness. due to this the flavor of the product is lost. i did not relish this cookie as much as i would have loved it to be.",negative,positive,False,372,2
"the other reviewer commented these are sweet--well, of course they are, they have dehydrated cane juice in them. i specifically purchased them because the description on amazon says peas, salt, water. on the plus side, it is sea salt and organic cane juice, but i like so many others am trying to decrease sweeteners to combat the inflamation caused by glucose.<br /><br />this is the second product i have had trouble with the item description not matching what i actually receive.",negative,positive,False,482,1
"these are nice beans.<br />i noticed the beans vary in size from normal to as small as a grain of rice !<br />(what's that all about)<br />anyway: flavor is there.<br />personally, i like more flavor<br />look: it's a nice buy, -but not like ""fourbucks"" coffee.<br />enjoy.",negative,positive,False,273,2
"although i'm not a former disgruntled employee, i have developed some reservations about ""san marzano"" brand tomatoes. when i bought my first can of these tomoatoes at my local grocery store, i thought, great san marzano plum tomatoes stright from italy for under $3 for a 28oz can! then when i got the can home and opened it, the tomatoes inside didn't look like the ones on the can. they were round, and didn't look like plum tomatoes, which resemble little eggplants. further, after reading the label, i realized these tomatoes are from california, and have nothing to do with the san marzano reigon of italy at all. what a dissapointment! buyer beware: these tomatoes are not from san marzano, and probably aren't even plum tomatoes! as for taste, it was ok, but definately i was left wondering 'where's the great, sweet, fresh flavor people say san marzano tomatoes should have?' if you are looking for an average tomato this brand should suffice, but if you want the real san marzano tomatoes, please save youself the dissapointment and keep looking.",negative,positive,False,1056,1
i ordered this with another retro package of candy. the other box had 3x more in it. it was packaged much nicer and really made a great gift. when i bought the items both were on sale and the other item was actually a dollar less and worth 10x as much! its a skimpy box and i was disappointed with my purchase. this is the link for the other item that was so much better!<br />[...],negative,positive,False,382,2
"when you open the tins, it looks like there are anchovy fillets inside, but you'd need to be a neurosurgeon to extract an identifiable fillet. they're all mushy, and it's more like a glob of anchovy paste surrounded with oil than actual individual anchovies.",negative,positive,False,258,1
"i like a hearty cup of coffee, not bitter. this is quite weak on the keurig medium setting, which i most frequently use, and just tolerable on the small cup setting.<br /><br />i prefer donut shop, fog chaser, and other rich-bodied coffees -- and i even like lake & lodge, whioh isn't a rich coffee if that helps you compare.<br /><br />this is so-so even when i mix it with a good flavored coffee; it just lacks its own flavor.",negative,positive,False,428,2
"this is a product idea that has gone horribly wrong. i'm just spit balling here; perhaps this was a way to get the arizona brand into the lucrative super water market. something meant to be simple, but ended up being needlessly overcomplicated. it's so bad.<br /><br />the tea + fruit + &lt;godknowswhatelse> combo comes out tasting like urine + gasoline + complex vitamins in a bottle with a pretty, but busy label.<br /><br />if you were looking for another option to lifewater or hint (or even gatorade) this isn't it.<br /><br />if you are looking to have something in your house until the zombie apocalypse forces this to be the last beverage in your house (because no one will drink it until there are no alternatives remaining) like me, this is it.<br /><br />take this one back to the drawing board. or just sell it to people looking for zombie apocalypse guaranteed to be there water.",negative,positive,False,893,1
"pretty good mix, just not worth the price. you can find it cheaper at the store. seemed to be a little stale.",negative,positive,False,109,1
"i am huge fan of peppermint mocha and was really excited to try this product. after taking a few sips, i was left wanting for more. i thought both the chocolaty taste of a mocha and the peppermint were both lacking in intensity. i prefer having the trader joe's peppermint hot chocolate with some coffee or the well crafted peppermint mocha at starbukcs instead. this just doesn't give the power packed taste that a peppermint mocha should.",negative,positive,False,440,2
"at roughly 55 cents (subscribed price) per unit, i unfortunately found out (too late) that this was at least 20 cents more than my local grocery store. i called amazon and there was nothing they would do about it. i suggest checking out pricing at your local grocery store prior to purchasing this item. don't make the same mistake i did. its a good product, but sadly overpriced on amazon.com",negative,positive,False,393,2
"i quit coffee some months ago due to atrial fib. but the great sale price & rave reviews seduced me. one morning of this stuff & i'm twice as quit now. don't let the reviews fool you, this is folgers quality. if you are a whole bean kind of person this stuff is a disappointment. upside is i can happily go back to abstinence, for a couple more months anyway.",negative,positive,False,359,1
it was expensive even on sale. we have 4 pomeranians and no one liked it. they would only eat if really hungry.,negative,positive,False,111,1
"""without any sulfites, preservatives, hydrogenated oils, artificial colors or flavors.""<br /><br />...but not without a great deal of sugar and high-fructose corn sweetener. like the previous reviewer i bought these at costco. brought them back due to the sickly-sweet taste. there was so much added sugar it was getting a little difficult to taste the berries.<br /><br />if you prefer berries au naturel or with just a little extra sweetness, watch the ingredient list on these. sugar is the second ingredient by weight - and corn syrup is the fourth.",negative,positive,False,553,1
