text_clean,true_label,pred_label,is_correct,text_length,Score
it's 100 percent fruit. no sugar no water.<br />my 16 months baby loves it.<br />i ordered it again.,positive,negative,False,100,5
"greenies addiction is very real. the treats are nutritious and any cat will go bonkers over them. the downside is that your cat may very well stop eating his regular food. my cat litterally begs for greenies and even wakes me up when i'm sleeping. when i don't give him any, he goes off and mopes until he decides to try again. this whole issue has caused a lot of tension in our relationship, and i've decided to just go cold turkey. i just cancelled a $60 order of the treats. i want back my cat that loves me ... not the one who goes through the motions until i break down and give him treats. he no longer displays real affection.<br /><br />many, many people give their cats these treats, but do some searching online and you will see stories similar to mine. they don't call it ""kitty crack"" for nothing.<br /><br />best of luck.",negative,positive,False,835,1
my husband and i both used this goji berry freeze dried product. we didn't notice any increase in our energy levels while taking it. as a matter of fact this product caused me severe intestional distress after taking it on two seperate occasions. my husband didn't experience any adverse side effects using this goji berry product. goji may be a superfood ranked right up there with acai berries; but you can't prove it by me.,negative,positive,False,426,1
"the crackers are very good and we were delighted to find them. my dismay is not with the crackers but with the packaging. i order multiple boxes from amazon every few weeks. when i open them a good half or more are cracker crumbs, no longer crackers. that makes for a pretty expensive cracker. when the company is smart enough to come up with a good gluten free cracker then surely they can devise a way of packaging it so it arrives in one piece. i know they are fragile but that is not a good excuse. please give this your attention. alice & ben mccarley",positive,negative,False,556,4
"i love potatoes! and before i bought these i was frying the frozen shredded hash browns we get at albertson's. but the libby's potatoes tasted much better and i pan fry them in olive oil, adding various ingredients some times, but most of the time by themselves. in fact these days i eat a can and a half a day by myself.<br />and they make great potato salad too.<br />but the packaging is poor. several times the cans came so dented they could not be opened with a can opener. i complained and amazon replaced them but if they used wrinkled up wrapping paper for packing instead of air pockets they wouldn't have these problems.<br />walmart use the paper and their products all arive undamaged.",positive,negative,False,697,4
"updated 09-02-10 - we hear you loud and clear, amazon lolly lovers!!! we have changed to an almost even assortment of flavors per 5lb bulk bag and counter bin exclusively for amazon so make sure you are buying from amazon directly (it will say ""ships from and sold by amazon"" under in stock). sorry, the assortment is still random when buying this item via a 3rd party, such as dab nutrition ""fulfilled by amazon"". please note that the assortment is almost even as compared to a completely random flavor assortment. your feedback drives this company from ingredient requests and allergy needs to flavor requests to flavor ratios. we appreciate your feedback and hope that you know that we are listening. i am truly sorry for posting this note here with a 5 star review since i do not want anyone to think that we are trying to mislead anyone with a ""fake"" product review, but i could not really figure out any other way to communicate this to our amazon friends. thank you again for your wonderful reviews!",positive,negative,False,1006,5
"these crackers are buttery without leaving that greasy mouthfeel. they seem more like ritz than saltines, but i was expecting that from reading the other reviews.<br /><br />they are packaged loose in boxes (not in rows), but i didn't have any problems with excessive cracker crumbling during shipping. most of the crackers in each box are whole with a normal amount of crumbs at the bottom of the box (similar to what i'd expect if i picked them up in the store).<br /><br />i just wish i could order a half case!",positive,negative,False,514,4
"my wife and i have been purchasing and using sweetleaf liquid stevia for approx 3 years (auto-purchase the 2-pack, 4 oz bottles, monthly). until recently, it was marketed in brown bottles and the liquid was crystal clear. about 6 mos ago the packaging changed to green bottles and from the very first shipment, there was a white suspension and white mucus around inside of cap and rim of the bottle. that said, we still use it; have not noticed any change in concentration (still use 5 to 6 drops equivalency to 1 teaspoon of sugar). it has not been watered down and we have not seen black suspension or mold as other reviewers have indicated. and, we've not noticed any symptoms one might expect if the congealed substance was anything toxic. our guess is that some of the stevia extract is congealing due to a manufacturing process change. hopefully, wisdom natural brands, the manufacturer, will rectify this and return it to it's crystal clear liquid. until then, we're still using the liquid, ignoring the suspension and enjoying the 'sweet' life. if you really can't handle the current product, check out now brands stevia. it's priced about the same and, while we haven't tried it recently, it's probably still crystal clear. hope this helps.",positive,negative,False,1249,5
"i'm of asian descent, a serious tea drinker, and a big fan of anything citrus. i wanted so badly to like this tea. i bought a single box on sale from my local grocery store to try out first, as i didn't want to commit to a whole case from amazon right away. boy, am i glad i did. we try to choose organic whenever possible, but this tea has the overpowering aroma of lemon pine sol. my coworkers are laughing and concurring as we speak. one down, seventeen tea bags left to go... maybe i'll save it for the next time one of us comes down with a cold.",negative,positive,False,550,2
i bought the large and should have gotten the x-large. i have a 75 lb chocolate lab and 100 lb golden retriever. they go through these way too fast. they're too thin for their size. i now make them chew them up outside. they put off a pretty strong odor.,positive,negative,False,254,5
"i was hoping for a covenient alternative to my usual juice + sparkling water drink that i make for a sundowner every evening, however, this falls short.<br /><br />while the drink is 100% juice, it is not 100% cherry juice. in fact, the flavours of apple and grape over power any cherry juice flavors. (the cherry was more like an aftertaste) i personally prefer cleaner, clearer flavours and not juice cocktails. the drink is also slightly too sweet.<br /><br />the upside or downside (depending on what you prefer) is that this is lightly carbonated, just like making your own juice + sparkling water drink at home. it does not have the heavy fizz that sodas do.<br /><br />the 8.3 fl oz about the size of a liquid cup or a small mug, and is smaller than the typical soda can.<br /><br />the aim of the product seems to be converting soda drinkers to carbonated juice drinkers but it seems to fail in that it is not fizzy enough for most soda drinkers and is too sweet for juice drinkers. while it also claims to be a healthy drink, the high amount of fruit sugars debates that.<br /><br />i would reccomend you try this drink if you like sweet sparkling juices, but maybe in one of their simpler flavours such as grape.",positive,negative,False,1222,4
"i'm not an expert on green tea but this is as good as any that i have tried. it's organic, and comes in individual packages, which is a big plus. the box is also shrink-wrapped, which helps preserve the flavor.<br /><br />i received mine on december 1, 2011 and the expiration date is april 2012. this stuff must have been sitting in a sam's club for a long time before they decided to sell it on amazon.",positive,negative,False,404,5
"i am plagued with adult acne and i have tried most of the stuff out there with little luck so decided to start from the inside out! i took some info various books along with a few other sources and have had success. i began ingesting the following(see below) and by week 3 of this new intake my skin looked amazing! really amazing, glowing i would dare say! acne is a bummer and is emotional and as a woman i know how awful it really can be! i slowly built up my intake of the following and now consume each thing on this list each day and i swear to you my skin is 95% clear!!<br />1) vitamins: pantothenic acid, alpha liopic acid, vitamin c, vitamin e, acidophilus.<br />2) i ingest tablespoon of organic fish oil (liquid) and flaxseed oil<br />3) i ingest 1 tablespoon of pure organic cocao powder(not coco powder w/ sugar..the real deal like this brand)i use in a shake w/ a banana since this stuff can be very bitter.<br />4) 4 cups of organic green tea<br />5) 1 glass of blueberry juice<br />6) topically i use bp each night on my skin and use not a moisturizer but a hydration cream and i cleanse with an over the counter sensitive cleansing liquid.<br />7) for scaring i use topical vitamin c serum each morning<br /><br />i decided on this mix based on several different resources and this combo works wonders for me. i am not sure if one thing is more powerful than another to be honest but i can say that 3 months into this ""test"" my skin is still looking amazing. i had to share because i know that so many suffer with this horrible condition.",positive,negative,False,1556,5
"if you are in search of a light roast coffee that doesn't leave that bitter stank on the back of your tongue, this is definitely one i'd suggest.<br /><br />when i first got it, i hadn't noticed it was pre-ground. i generally like to grind my own. it turns out this ground coffee makes a decent cup.<br /><br />it heads a little toward a medium roast flavor, but still is light enough that it doesn't taste burnt like medium and dark roasts tend to.<br /><br />plus, it leaves a tiny footprint which is nice.",positive,negative,False,508,4
"this price does not even begin to be competitive with my local grocery stores, let alone sam's club or walmart.",positive,negative,False,111,4
my dog loves them but be careful if you have a small dog to watch them when they have the product as they are much smaller than i thought.,positive,negative,False,138,5
i like this stuff but i wouldn't buy it all the time. to much money. i would recommend it since it seems like good quality,positive,negative,False,122,4
"i have a dog that has a history of poor tolerance to several dog foods and treats. my dog loved these snack sticks and he did not have any digestive issues with them whatsoever. for these reasons i would certainly consider purchasing them again. my 21 lb cockapoo was able to eat a full stick in well under 5 minutes, they are not a long lasting chew snack.",positive,negative,False,357,5
"these are nice beans.<br />i noticed the beans vary in size from normal to as small as a grain of rice !<br />(what's that all about)<br />anyway: flavor is there.<br />personally, i like more flavor<br />look: it's a nice buy, -but not like ""fourbucks"" coffee.<br />enjoy.",negative,positive,False,273,2
"i've now tried various antlers for my dog from several different companies. some were much smaller than advertised, and/or old and chalky, and some splintered severely. this antler was sized as advertized, and is holding up very well. my strong chewer is only able to slowly wear down the ends, and it doesn't make a mess or splinter.",positive,negative,False,334,5
this is a very strong & slightly bitter coffee. leaves a nasty bitter after taste in your mouth after youve finished the coffee. it too is like having a very strong brewed cup of folgiers coffee. i tried it because of the name. won't buy again!,positive,negative,False,244,4
i ordered this with another retro package of candy. the other box had 3x more in it. it was packaged much nicer and really made a great gift. when i bought the items both were on sale and the other item was actually a dollar less and worth 10x as much! its a skimpy box and i was disappointed with my purchase. this is the link for the other item that was so much better!<br />[...],negative,positive,False,382,2
"i like a hearty cup of coffee, not bitter. this is quite weak on the keurig medium setting, which i most frequently use, and just tolerable on the small cup setting.<br /><br />i prefer donut shop, fog chaser, and other rich-bodied coffees -- and i even like lake & lodge, whioh isn't a rich coffee if that helps you compare.<br /><br />this is so-so even when i mix it with a good flavored coffee; it just lacks its own flavor.",negative,positive,False,428,2
"this coffee is great. it's not burnt and bitter like the garbage you buy from that star-based coffee chain. instead it tastes smooth, creamy and chocolatey, as coffee should.<br /><br />even if you like your coffee strong and make triple shots of espresso at a time, the 4 pack of bricks will make 40 servings, coming out to about 55 cents per serving.<br /><br />given how good this coffee tastes, it's practically a steal.",positive,negative,False,424,5
"i am so glad i tasted the drink before reading the reviews here. if you think about it, it's not a juice. it is what it says it is, water. it just happens to be coconut water. it tastes exactly how i would expect coconut water to taste. i love it! plus all the health benefits from ingesting the potassium.",positive,negative,False,306,5
"i really dislike most gluten-free crackers, but just finished a bag of these and remembered that i couldn't find it anymore in my grocery store. guess i'll order a pack of 6 - it should be great for lunch with some tuna. the crackers are solid, crunchy, and have enough salt to make them addicting... but not that crazy oversalted taste of most yucky gluten-free rice crackers.<br /><br />ingredients list that this contains milk & soy... so not vegan? (i don't know much about vegan.)<br /><br />they do contain: brown rice flour, sesame seeds, potato starch, quinoa seeds, safflower oil, rosemary & olive oil seasoning (whey powder, sea salt, sugar, spices, yeast extract, onion powder, natural flavor, olive oil), flax seeds, amaranth seeds, tamari soy sauce powder (tamari soy sauce [soybeans, salt], matodextrin [corn], salt).",positive,negative,False,831,5
"kraft mac & cheese vegi is much like the original; so much so that it could be an effective ruse to get the kids to unwittingly have an extra helping of cauliflower.<br /><br />after having some for lunch today, we all agreed that the difference in flavor is nominal. the noodle size seems to be smaller, although it's been a very long time since my wife and i had any mac & cheese at all, so maybe it had changed by now anyway. i do taste the vegi-powder in the mix, but a kid probably would not.<br /><br />mac & cheese is never on our menu for a host of reasons (enriched flour being the principal concern), but for the majority of american families, this product would be fine - possibly even a better choice than the original kraft mac & cheese.",positive,negative,False,750,4
"i purchased these bags because i was storing a lot and thought these were a great value. they are. these bags re easy to use, take 6 oz of milk, and have a double closure. and you can lay the bag flat in your freezer to allow to freeze as a small narrow package. all the attributes i love about this product.<br /><br />but!!!!!<br />for the third or fourth time now, when i thaw the frozen milk, the bags leak milk all over my fridge. this leak comes from the bottom corners of the bags - not the top seal. i have now learned to put the bag into a glass container, so it doesn't leak all over the fridge, but lost milk is lost milk.",negative,positive,False,633,2
"this lard is the best lard that you could ever... wait... hold on a second... you can write up a review for lard? wow. really? isn't that kind of weird? i mean... it's lard. internet lard. what else do you really want to know? okay, fine, how about... probably you should avoid eating it directly from the package. there. review for lard completed. have a nice day.",positive,negative,False,365,5
"my daughter was allergic to all other types of formula that we tried and did nothing but scream after feedings. she does not do well on the powdered version (she aspirates it) but the liquid does wonders. i'm not looking for a year of the extra expense, but she's worth it. :)",positive,negative,False,276,5
when i got my seeds i actually got 6 instead of 5. they really took a long time to grow. the packet had no directions on how to grow/care for the seeds. my advice is to be patient and let them grow. make sure the soil is watered.,positive,negative,False,229,4
"these were good, but i really couldn't taste the a1 in them. tasted similar to the original steak nuggets to me",positive,negative,False,111,4
"(mind you, this is my mom's account..)<br /><br />i bought this drink awhile ago, and i like it alot! (mind you, i don't drink energy drinks often. but i had to try this one!)<br /><br />the liquid inside the can is a light green, kind of like mountain dew. (i was expecting it to be red or purple..)<br />also, it tastes kind of like green apple!! (not sour apples, sweet actually.)<br />i think that that's the cool part about the drink, i've never drank a soda that tasted like green apples before!<br /><br />the drink is pretty sweet tasting, it's not very harsh..<br />the best part, it's not too fizzy. lot's of energy drinks have a heavy fizz to them, which kills the taste of the drink.<br /><br />however be forewarned...<br /><br />this is an energy drink, to me-i didn't feel a buzz or energetic. quite the opposite.<br />it did give me a bit of a headache, and it made my stomach do a total flip-flop! also, i felt kinda tired after drinking it...<br /><br />if you decide to buy this drink, keep this in mind: it's powerfully choc-full of caffeine (but i didn't feel the effects),<br />and sugar, and i reccomend that you drink small sips of it at a time instead of chugging it!<br />however, it is really sweet and tasty..and the can is just so cool~! even if you bought this drink, you could just collect<br />the can and add it to a collection~! (i still have the can, i could never throw it away!)<br /><br />so yeah, i give this drink a 4/5...it was really good, but it did make me feel weird.<br /><br />*pro's*<br />-cool can artwork (feel free to just collect the can~!)<br />-sweet green apple taste (also kinda cool that it has a green color too!)<br />-not too much of a buzz or burst of energy (if you're a caffeine addict, you might be disappointed!)<br /><br />*cons*<br />-you may feel strange effects after drinking (or, maybe you won't)<br />-full of caffeine and sugar (parents, be mindful of this product and it's possible affects on your younger children!)<br /><br />i hope this review was helpful to someone, it needed a review afterall~! (^_^)",positive,negative,False,2080,4
"i am a big fan of these nuts, regardless of the high amounts of sodium and everything else. if you wanna eat healthy, go chew on some spinach.",positive,negative,False,142,5
"we like the popcorn with the wabash valley farm popcorn seasoning since we have learned to put just the right amount on it. when we first used it, we were very disappointed because it was too salty. we tried it again, used less and now really enjoy our popcorn with it.",positive,negative,False,269,4
"the next time i order this item, i would go to aunt sally's direct. there was a delay in ordering from amazon thereby making the delivery late for christmas.",positive,negative,False,157,5
"i started drinking one 12 ounce can of celsius 15 minutes prior to weight and cardio workouts, and have found celsius brand to be far superior to monster in the energy boost it gives me. each 12 ounce can has 200mg of caffeine (check out the celsius website...) so i don't drink any coffee on the mornings i'm off to the gym as when i do drink both, i tend to get jittery instead of 'boosted'.<br /><br />celsius' fat burning claims come from the thermogenesis angle. meaning it will keep your metabolism fired up for a longer period of time (up to 3 hours post-workout) and thus you can potentially burn up to 100 extra calories. it has ginger, chromium and green tea - all favored for their 'fat burning' properties, along with high vitamin c and b vitamins. no sugar, no carbs, no preservatives, no high fructose corn syrup, no trans fats and very low sodium (6mg) make this a good energy drink choice in my book. this flavor however, makes me want to gag!<br /><br />orange flavor is a 'sparkling' version of celsius. slightly carbonated, it could taste like a soda - fresca would be the closest thing to it in my mind - but for me it simply tastes bitter and tough to swallow. i do generally like orange flavored drinks, so this surprised me. i also found i had an upset stomach after drinking it.<br /><br />i do like two of the non-sparkling celsius drinks and would recommend you try a few flavors before buying a case of them. my favorite so far is <a href=""http://www.amazon.com/gp/product/b002rsvolm"">celsius®, raspberry acai, 12 ounce cans (pack of 24)</a> and if i can't find that one, i'll drink <a href=""http://www.amazon.com/gp/product/b002rsrupg"">celsius®, peach mango, 12 ounce cans (pack of 24)</a>. neither tastes bitter to me, nor overly sweet. there is no aftertaste and my stomach tolerated them well.<br /><br />one thing to note when using this supplement, it does seem to act as a diuretic. i have to urinate a lot for several hours after drinking just one. they say on the website that you can drink up to 3 a day (that's 600mg of caffeine a day...) and do not recommend this drink to anyone who is 12 or under, or caffeine intolerant.<br /><br />check out their website for studies relating to fat loss and this product.",negative,positive,False,2248,2
"i was fortunate to receive a gift of mantova organic extra virgin olive oil from one of my customers for christmas last year. truly one of the best i've used, without the odd aftertaste that accompanies so many inferior brands. couldn't even talk myself into finishing a newly opened bottle of brand x, which i dumped in favor of the far more flavorful mantova.",positive,negative,False,361,5
"i am very fond of citrus drinks to begin with, so maybe i am biased.<br /><br />but what i liked most about this was it wasn't too sweet and it is all natural. and it has a real citrus taste not a fabricated one.<br /><br />love it.",positive,negative,False,232,5
"pink grapefruit juice is one of my favorites. unfortunately the bottles were not packaged well. could not pour without spilling because the top of the bottles were misshapen, i guess something heavy was put on top of them.",positive,negative,False,222,4
"<a href=""http://www.amazon.com/gp/product/b000evose4"">haribo gummi candy gold-bears, 5-pound bag</a><br /><br />not as fresh as store bought. very chewy and hard to chew.",negative,positive,False,170,2
"after trying yogi tea, i'll never go back to celestial seasonings or lipton. the quality is 10000% better than non-organic teas. if you are debating on trying this, just buy it. rating this a 5/5 in taste and quality.<br /><br />as for weight loss and appetite, this tea did nothing for me. i hate when companies claim weight loss for products that don't work or are just regular green tea. rating this a 1/5 for living up the tea's weight loss claims.",positive,negative,False,452,4
"this is indeed very pure cocoa which is better than ghirardelli chocolate mocha and ghirardelli double chocolate. amazon.com usually has very competitive price but for whatever reason the price listed here is more than double the price at costco. for 40 ounces (2.5 lbs), i paid only $9.99 at costco with a coupon.",positive,negative,False,314,5
"i never got this item!!! the frontier bulk cinnamon sticks ceylon (soft) 3""long, certified organic, 1 lb. package (purchased on 01/20/2012)<br />by frontier natural brands~joanne cooper",negative,positive,False,185,1
"please see my raving review of nb's duck and potato canned dog food.<br /><br />my chow chow adores this treat. this is her all time favorie, and she gobbles it up every time it is offered to her.<br /><br />my picky shih tzu won't touch this treat, but to be fair and honest she doesn't touch any treats with the exception of freeze dried ducks feet which cost me $12/6 feet...<br /><br />i would recommend people try the product though as it is unlikely a dog would have any dietary sensativities to the formula, which is a common concern these days.",positive,negative,False,552,4
"this soup is satisfying and creamy and not too thick. it does, however, have a very sweet taste. cane juice is added. the next i make it i may try adding some basil leaves and some pepper.",positive,negative,False,188,4
"yep i used to get them for free. all you had to do was go out into the field in viet nam (67-68). and they would send a box of goodies ""sundries pack (sp)"" that would have chuckles on the top layer. you guessed it when the box was opened it looked like a shark feeding frenzy. i guess i never got over it and to this day have to have a chuckles fix periodically.<br /><br />the sugar coating keeps them from being sticky. the artificial flavors are seductive. the black ones taste like licorice.",positive,negative,False,495,5
"there is a whole lot of cinnamon in this cereal (i.e. a lot of cinnamon left in the milk dregs), and i love it! i think it tastes like gingerbread, but i could be wrong. there is no ginger, but it reminds me of some kind of christmas cookie in america. i have not purchased this cereal from amazon so i can't talk about amazon's quality or packaging/shipping, but the cereal itself is very good. it's the regular heart-to-heart cereal, but with an upgrade of sorts.",positive,negative,False,465,5
i don't know how long pink peppercorns should last stored but these peppercorns (technically they are a berry) were in sealed jar and had fresh smell and the expected oily residue when crushed. i tried using these in grinder with black peppercorns but the oils gummed up the grinder. i use a seperate grinder for these set to coarse grind and works fine.,positive,negative,False,354,5
"i love sumatra coffee and was excited to receive these k-cups however was disappointed when i opened my amazon box and found that the plastic wrap holding the two boxes of k-cups was full of grinds meaning that there was a possible blowout of a cup... after carefully unwrapping the boxes and attempting to get as little coffee grinds everywhere as possible i opened the first box and all cups were fine, however the second box every kcup was covered in fine grinds and i had to clean each one and found that 3 of the cups were defective due to the top being stamped on at an angle and the grinds had spilled everywhere. i now see other reviews stating they had defective cups as well. however the taste of the coffee is good.",positive,negative,False,726,4
"unfortunately this product did not reduce my cholesterol. effects vary from person to person. worth a try though. meds are the only thing that help (i've tried red wine, i'm vegetarian, low fat, exercise and the list goes on).",negative,positive,False,226,2
i use these on my cake pops especially when making christmas trees. they dont taste good but many sprinkles which are made of the same material taste the same. theyre not for taste but for decor but they arent inedible.,positive,negative,False,219,4
"i tried this awhile back, and noticed other folks reviews.<br /><br />the cats don't like it (i have 3, ranging in age from 7 to 17). at the time, i had 2 to 3 litter boxes. the cats don't like to scratch pellets. the litter box stopped being used. it seems kitties still like to scratch, dig and cover what feels natural - which is dirt.<br /><br />i had to finally mix clay with the pine. while the pine did mask odors somewhat (helps if you use more than one litter box in multi-cat households) - scooping pee was impossible (since there is no real clumping action - the pellets stay as pellets). and with the lack of digging by cats - the poop went straight into the scooping bag.<br /><br />i myself can't carry over 20 some pounds, so i highly recommend clay unscented litter - if ordering from amazon - consider <a href=""http://www.amazon.com/gp/product/b003vnknxw"">ever clean extra strength cat litter, unscented, 42 pound box</a>. if you scoop daily (or at the very least - every other day), your house won't smell, and the cat litter will last longer.<br /><br />unscented is best for cats (since the scented particles can be licked by cats off their fur - and the chemicals are so so). and, while many cat owners use covered litter boxes (i used to), its more convenient for the owners than the cats. cats end up not using the boxes from the smell on the lids, and they also end up spraying pee back on themselves. so my house doesn't smell like cats (as noted by visitors), even though i have open cat litter boxes.",negative,positive,False,1527,2
"great cereal. however, the boxes i got had a somewhat bad expiration date. i had a few months to eat the cereal.",positive,negative,False,112,4
"if you want to eat a lot for only a few calories these are great. however the sea salt flavor is very bland and has essentially no flavor. they also stick to your tongue in a weird way because they're so porous. i think maybe the cheddar flavor could be ok but the three in this variety pack didn't impress me. i much prefer popchips (especially the sour cream & onion flavor) and recommend going with their variety pack instead. <a href=""http://www.amazon.com/gp/product/b001rvfdoo"">popchips 6-flavor variety pack, 0.8-ounce single serve bags (pack of 24)</a>",positive,negative,False,560,4
"this product is advertised as 15 times sweeter than cane sugar....believe it. whereas 3 cups of cane sugar was needed to make tea sweet to my taste, 1 level tablespoon of stevia does the same and no difference in the taste, and medical reviews rate stevia as the healthy choice for sweeteners.",positive,negative,False,293,5
"my 7 year old lab has had some hip issues the last year and this powder seems to have helped with her mobility. she really doesn't like the taste of it, she eats her food with the powder on it almost begrudgingly. i've noticed since we started using this powder that she seems more active and playful then she had been in the months prior.<br />that being said, the powder is inconvenient and a bit messy, not to mention the fact that my dog doesn't enjoy it. if this were in a tablet or even liquid (like a tincture) form, it would be a five star review.",positive,negative,False,555,4
"i eat them just like this! i like something with substance to it, and when you eat these, you know you're eating something. they're healthy, taste good, and are reasonably priced.",positive,negative,False,179,5
"i can get these same juices at my corner convenience store for $1.65 (including tax)...and convenience stores aren't known for their frugal pricing. these juices are *amazing*, but why would anyone pay almost double convenience store pricing, plus shipping?",negative,positive,False,257,1
"i really appreciate thai pavilion's quality. especially when it comes to their sauces. their sauces are just not a watery paste they have real vegetables in them. open up any other thai product and just look at the sauces, i think you'll see literally that thai pavilion is much higher quality. taste them smell them. i think you agree with me thai pavilion is head and shoulders above the competition. i found this to be true with all their flavors.",positive,negative,False,450,5
"i love this stuff!!! unfortunately, in order to watch my mid-section, i don't drink it a lot. in fact, my 13 oz. jar has a date on the bottom ""11 oct 2001"". somehow i just never thought this stuff could actually expire. i mean, it's just powered malted stuff... what do i know.",positive,negative,False,277,5
it's nice to have an instant coffee product you can carry with you in the car or in a bag. also hard to find an instant coffee beverage with creamer and sugar added. the directions say use 4 to 6 ounces of water. 6 ounces makes a week cup of coffee. if you like a mug of coffee you'll need 2 packs. this is trader joe's brand and found out it's $4.50 cheaper per box if you actually go to trader joe's.,negative,positive,False,402,2
"got this dressing and others from dab nutrition last year, price for shipping was $6.95 total for up to 16 or 17 bottles - a great deal! now the shipping is still the same for this flavor of dressing only. but if you try to order their other flavors you'll find that they are charging $6.95 per bottle. quite a surprise when you see hundreds of dollars show up in your shopping cart. i spoke with amazon and they told me to get in touch directly with the vendor because the vendor sets the pricing. i spoke with someone at the vendor who told me to get in touch with amazon. then she finally told me to email her manager, be brief, and explain the difficulty. i did this and got no response. caveat emptor, buyer beware.",positive,negative,False,720,5
i love the strength and taste of pg tips. i grew up in england drinking this tea - and when i came to america in 2001 i just could not drink the weak tasteless tea that was being sold on the supermarket shelves - i have introduced my wife and friends to this tea - they now can't drink anything else!,positive,negative,False,300,5
