text_clean,true_label,pred_label,is_correct,text_length,Score
"first of all, i have major issues with children's snacks that are so full of sodium.<br />i have to admit, my son loves these. what is not so great is the two or three days of garlic breath i have to endure afterwards. was it so necessary to add garlic salt to a toddler snack?",negative,positive,False,277,2
"my wife and i have been purchasing and using sweetleaf liquid stevia for approx 3 years (auto-purchase the 2-pack, 4 oz bottles, monthly). until recently, it was marketed in brown bottles and the liquid was crystal clear. about 6 mos ago the packaging changed to green bottles and from the very first shipment, there was a white suspension and white mucus around inside of cap and rim of the bottle. that said, we still use it; have not noticed any change in concentration (still use 5 to 6 drops equivalency to 1 teaspoon of sugar). it has not been watered down and we have not seen black suspension or mold as other reviewers have indicated. and, we've not noticed any symptoms one might expect if the congealed substance was anything toxic. our guess is that some of the stevia extract is congealing due to a manufacturing process change. hopefully, wisdom natural brands, the manufacturer, will rectify this and return it to it's crystal clear liquid. until then, we're still using the liquid, ignoring the suspension and enjoying the 'sweet' life. if you really can't handle the current product, check out now brands stevia. it's priced about the same and, while we haven't tried it recently, it's probably still crystal clear. hope this helps.",positive,negative,False,1249,5
"i'm of asian descent, a serious tea drinker, and a big fan of anything citrus. i wanted so badly to like this tea. i bought a single box on sale from my local grocery store to try out first, as i didn't want to commit to a whole case from amazon right away. boy, am i glad i did. we try to choose organic whenever possible, but this tea has the overpowering aroma of lemon pine sol. my coworkers are laughing and concurring as we speak. one down, seventeen tea bags left to go... maybe i'll save it for the next time one of us comes down with a cold.",negative,positive,False,550,2
i bought the large and should have gotten the x-large. i have a 75 lb chocolate lab and 100 lb golden retriever. they go through these way too fast. they're too thin for their size. i now make them chew them up outside. they put off a pretty strong odor.,positive,negative,False,254,5
"the exact same brand of rice is available at our local store for a 1/4th of the price. the current price on here is a whopping $73.15 not including shipping. yikes! :o it's decent rice, the last time i bought it, it lasted over a year, we kept it in the closet, just folded the top part up, and put something decently heavy on it since it's not really easy to seal back up after you've opened it.",negative,positive,False,396,1
"i was hoping for a covenient alternative to my usual juice + sparkling water drink that i make for a sundowner every evening, however, this falls short.<br /><br />while the drink is 100% juice, it is not 100% cherry juice. in fact, the flavours of apple and grape over power any cherry juice flavors. (the cherry was more like an aftertaste) i personally prefer cleaner, clearer flavours and not juice cocktails. the drink is also slightly too sweet.<br /><br />the upside or downside (depending on what you prefer) is that this is lightly carbonated, just like making your own juice + sparkling water drink at home. it does not have the heavy fizz that sodas do.<br /><br />the 8.3 fl oz about the size of a liquid cup or a small mug, and is smaller than the typical soda can.<br /><br />the aim of the product seems to be converting soda drinkers to carbonated juice drinkers but it seems to fail in that it is not fizzy enough for most soda drinkers and is too sweet for juice drinkers. while it also claims to be a healthy drink, the high amount of fruit sugars debates that.<br /><br />i would reccomend you try this drink if you like sweet sparkling juices, but maybe in one of their simpler flavours such as grape.",positive,negative,False,1222,4
"if you are in search of a light roast coffee that doesn't leave that bitter stank on the back of your tongue, this is definitely one i'd suggest.<br /><br />when i first got it, i hadn't noticed it was pre-ground. i generally like to grind my own. it turns out this ground coffee makes a decent cup.<br /><br />it heads a little toward a medium roast flavor, but still is light enough that it doesn't taste burnt like medium and dark roasts tend to.<br /><br />plus, it leaves a tiny footprint which is nice.",positive,negative,False,508,4
"this price does not even begin to be competitive with my local grocery stores, let alone sam's club or walmart.",positive,negative,False,111,4
"these arent k-cups but can be used in a keurig and go stale, they are getting sued by gmcr for a patent violation",negative,positive,False,113,1
"these spoons are wholly unnecessary. i put the spout straight in baby's mouth and he eats/sucks the food! i love plum organics, but can't understand why they make brilliant pouches and then expect us to dispense onto a spoon?",negative,positive,False,225,1
"i received quaker soft baked oatmeal cookie, chocolate almond box by post. what i saw after receiving it baffled me. even though each of the cookie has been individually wrapped, the cookies are not fresh enough when you open them. they lack the crispness. due to this the flavor of the product is lost. i did not relish this cookie as much as i would have loved it to be.",negative,positive,False,372,2
"these are nice beans.<br />i noticed the beans vary in size from normal to as small as a grain of rice !<br />(what's that all about)<br />anyway: flavor is there.<br />personally, i like more flavor<br />look: it's a nice buy, -but not like ""fourbucks"" coffee.<br />enjoy.",negative,positive,False,273,2
"just fyi, for those that don't prefer coconut like me, these almond and apricot bars are loaded with coconut. it is the 2nd ingredient. you can taste the apricot, as a subtle aftertaste, but other than that, it might as well not be in the bar. the coconut pieces linger in your mouth, so carry a toothbrush close-by.",negative,positive,False,316,2
"i've now tried various antlers for my dog from several different companies. some were much smaller than advertised, and/or old and chalky, and some splintered severely. this antler was sized as advertized, and is holding up very well. my strong chewer is only able to slowly wear down the ends, and it doesn't make a mess or splinter.",positive,negative,False,334,5
this is a very strong & slightly bitter coffee. leaves a nasty bitter after taste in your mouth after youve finished the coffee. it too is like having a very strong brewed cup of folgiers coffee. i tried it because of the name. won't buy again!,positive,negative,False,244,4
i ordered this with another retro package of candy. the other box had 3x more in it. it was packaged much nicer and really made a great gift. when i bought the items both were on sale and the other item was actually a dollar less and worth 10x as much! its a skimpy box and i was disappointed with my purchase. this is the link for the other item that was so much better!<br />[...],negative,positive,False,382,2
"i like a hearty cup of coffee, not bitter. this is quite weak on the keurig medium setting, which i most frequently use, and just tolerable on the small cup setting.<br /><br />i prefer donut shop, fog chaser, and other rich-bodied coffees -- and i even like lake & lodge, whioh isn't a rich coffee if that helps you compare.<br /><br />this is so-so even when i mix it with a good flavored coffee; it just lacks its own flavor.",negative,positive,False,428,2
"i quit coffee some months ago due to atrial fib. but the great sale price & rave reviews seduced me. one morning of this stuff & i'm twice as quit now. don't let the reviews fool you, this is folgers quality. if you are a whole bean kind of person this stuff is a disappointment. upside is i can happily go back to abstinence, for a couple more months anyway.",negative,positive,False,359,1
"i purchased these bags because i was storing a lot and thought these were a great value. they are. these bags re easy to use, take 6 oz of milk, and have a double closure. and you can lay the bag flat in your freezer to allow to freeze as a small narrow package. all the attributes i love about this product.<br /><br />but!!!!!<br />for the third or fourth time now, when i thaw the frozen milk, the bags leak milk all over my fridge. this leak comes from the bottom corners of the bags - not the top seal. i have now learned to put the bag into a glass container, so it doesn't leak all over the fridge, but lost milk is lost milk.",negative,positive,False,633,2
"the flavor was wonderful, but every single k-cup was defective. the coffee would spill out the sides of the machine. i have tried many other brands and flavors of k-cups, and have had zero problems, so the problem was definitely the packaging on these cups. the filter was not installed very well.",negative,positive,False,297,1
"the next time i order this item, i would go to aunt sally's direct. there was a delay in ordering from amazon thereby making the delivery late for christmas.",positive,negative,False,157,5
"<a href=""http://www.amazon.com/gp/product/b000evose4"">haribo gummi candy gold-bears, 5-pound bag</a><br /><br />not as fresh as store bought. very chewy and hard to chew.",negative,positive,False,170,2
"i never got this item!!! the frontier bulk cinnamon sticks ceylon (soft) 3""long, certified organic, 1 lb. package (purchased on 01/20/2012)<br />by frontier natural brands~joanne cooper",negative,positive,False,185,1
"yep i used to get them for free. all you had to do was go out into the field in viet nam (67-68). and they would send a box of goodies ""sundries pack (sp)"" that would have chuckles on the top layer. you guessed it when the box was opened it looked like a shark feeding frenzy. i guess i never got over it and to this day have to have a chuckles fix periodically.<br /><br />the sugar coating keeps them from being sticky. the artificial flavors are seductive. the black ones taste like licorice.",positive,negative,False,495,5
"i just received my order in the mail and was unhappy to find that the top to my coconut oil was missing. thank god the coconut oil is at a solid, because the oil would be ever where. i will not be ordering this product in the future sadly.",negative,positive,False,239,2
"unfortunately this product did not reduce my cholesterol. effects vary from person to person. worth a try though. meds are the only thing that help (i've tried red wine, i'm vegetarian, low fat, exercise and the list goes on).",negative,positive,False,226,2
i use these on my cake pops especially when making christmas trees. they dont taste good but many sprinkles which are made of the same material taste the same. theyre not for taste but for decor but they arent inedible.,positive,negative,False,219,4
"i tried this awhile back, and noticed other folks reviews.<br /><br />the cats don't like it (i have 3, ranging in age from 7 to 17). at the time, i had 2 to 3 litter boxes. the cats don't like to scratch pellets. the litter box stopped being used. it seems kitties still like to scratch, dig and cover what feels natural - which is dirt.<br /><br />i had to finally mix clay with the pine. while the pine did mask odors somewhat (helps if you use more than one litter box in multi-cat households) - scooping pee was impossible (since there is no real clumping action - the pellets stay as pellets). and with the lack of digging by cats - the poop went straight into the scooping bag.<br /><br />i myself can't carry over 20 some pounds, so i highly recommend clay unscented litter - if ordering from amazon - consider <a href=""http://www.amazon.com/gp/product/b003vnknxw"">ever clean extra strength cat litter, unscented, 42 pound box</a>. if you scoop daily (or at the very least - every other day), your house won't smell, and the cat litter will last longer.<br /><br />unscented is best for cats (since the scented particles can be licked by cats off their fur - and the chemicals are so so). and, while many cat owners use covered litter boxes (i used to), its more convenient for the owners than the cats. cats end up not using the boxes from the smell on the lids, and they also end up spraying pee back on themselves. so my house doesn't smell like cats (as noted by visitors), even though i have open cat litter boxes.",negative,positive,False,1527,2
"i love coffee people's annual k-cup of their ""santa buzz"" which isn't a flavored coffee, just a nice bold flavor tasty blend and a matter of fact to me their best flavored coffee. the problem is, it's only available from them around the holidays. so in desperate need to stock up on ""santa buzz"" after the holidays for a good price i contacted coffee people directly to ask if i can still buy this fabulous flavored coffee from them. sadly they advised to me that it was no longer available, which to me is a big mistake, this is my favorite k-cup blend ever! so i asked them what would be the closest in flavor to the excellent ""santa buzz"" and was told that this ""tree hugger"" would be it. i thought by chance that maybe the rep was pretty much possibly telling me that it was, maybe ""santa buzz"" just with a year round friendly name. well i ordered `tree hugger"" from here cause it was a little bit cheaper and boy was i so disappointed by it's flavor. it is not at all bold and rather weak in flavor. this k-cup is lacking in almost everyway in the flavor i was expecting. ""santa buzz"" is rich, nicely balanced bold without being overly bold and goes down smooth and well just yummy. ""tree hugger"" taste like the bottom of a pot of weak coffee in comparison. ""santa buzz"" needs to become a year round blend, it is their best blend.",negative,positive,False,1335,2
"it's not bad, almost even good though not as garlicky or peppery as it should be, but that's a weak statement for a tiny jar that costs $11... before you factor in shipping.<br /><br />what hurt was that the jar had a huge air bubble in it that took up 1/3rd of the jar.<br /><br />so $11 plus shipping for about 1.75 oz. yes, i'll just make it myself thank you.",negative,positive,False,362,2
"cafe najjar is punchy middle eastern coffee. the coffee itself is from brazil, but the final grind (and the addition of strong cardamom) is in lebanon. be sure to blend it with sugar. it's very spicy. feel free to add chocolate--it's that strong. it'll keep you buzzed for the rest of the day. it's high octane stuff.<br /><br />while drinking this strong brew down, listen to passionate music like:<br /><a href=""http://www.amazon.com/gp/product/b00005j6wu"">arabic groove</a><br /><a href=""http://www.amazon.com/gp/product/b001btwf0w"">putumayo presents: acoustic arabia</a><br /><a href=""http://www.amazon.com/gp/product/b000e6esp8"">putumayo presents: turkish groove</a><br /><a href=""http://www.amazon.com/gp/product/b000s0kygm"">putumayo presents: israel</a><br /><br />cafe najjar makes a brutally strong brew. cafe najjar is not for the weak!",positive,negative,False,846,5
"if you want to eat a lot for only a few calories these are great. however the sea salt flavor is very bland and has essentially no flavor. they also stick to your tongue in a weird way because they're so porous. i think maybe the cheddar flavor could be ok but the three in this variety pack didn't impress me. i much prefer popchips (especially the sour cream & onion flavor) and recommend going with their variety pack instead. <a href=""http://www.amazon.com/gp/product/b001rvfdoo"">popchips 6-flavor variety pack, 0.8-ounce single serve bags (pack of 24)</a>",positive,negative,False,560,4
"i can get these same juices at my corner convenience store for $1.65 (including tax)...and convenience stores aren't known for their frugal pricing. these juices are *amazing*, but why would anyone pay almost double convenience store pricing, plus shipping?",negative,positive,False,257,1
"it's hard for me to understand how equal, which is a good product, could be packaged in such defective dispensers for as long as this has gone on. i noticed the problem a year ago and in a dispenser that my wife bought last month. is anyone at the company listening? the product should have been recalled.<br /><br />i like the product, but the tablets would not properly dispense, would get stuck in the outlet, and create frustration. i opened the top and tipped them out by hand.<br /><br />the result is that i now use splenda. it's an equally good sweetener and the dispenser works just fine.",negative,positive,False,597,1
"i have been searching for a smooth, flavorful decaf k cup that i could actually enjoy. i was thrilled to find folgers gourmet lively columbian medium roast decaf k cup to try, but both my husband and i found it to be very bitter.",negative,positive,False,229,2
"i ordered these last month. of the first six i've tried, five have blown open and spewed coffee grounds all over our machine (as well as in the cup). i'm getting rather tired of cleaning the keurig. normally, i buy our k-cups at local department store but buying in bulk here at amazon was less expensive. amazon has graciously replaced the first lot and i was told if this second lot has the same problems, to call them back and they will need to look at pulling the lot. after looking back at the reviews for this product, i think that would be a wise move considering many of us are having the same problem. thankfully, amazon's customer service is 5-star so i haven't lost my money.",negative,positive,False,686,2
"i love this stuff!!! unfortunately, in order to watch my mid-section, i don't drink it a lot. in fact, my 13 oz. jar has a date on the bottom ""11 oct 2001"". somehow i just never thought this stuff could actually expire. i mean, it's just powered malted stuff... what do i know.",positive,negative,False,277,5
"i really tried with this coffee. i tried it in a coffee maker, then i tried packing it in my espresso machine. then i tried it in my foolproof french press, all to no avail. no matter what i did i could not deny that every method yielded the dreaded grainy taste. the price seemed right and so did the reviews. so im back to taste testing again, searching for that perfect sip.",negative,positive,False,377,1
"sure it is great candy, but list price of over $1 per bar and actual price of about $.75 per bar? just get one when you want one. or just buy it anywhere else. i love amazon, but i can't imagine they sell much of this.",negative,positive,False,218,2
it's nice to have an instant coffee product you can carry with you in the car or in a bag. also hard to find an instant coffee beverage with creamer and sugar added. the directions say use 4 to 6 ounces of water. 6 ounces makes a week cup of coffee. if you like a mug of coffee you'll need 2 packs. this is trader joe's brand and found out it's $4.50 cheaper per box if you actually go to trader joe's.,negative,positive,False,402,2
"we like the noodles we got, but the problem i have is it took over a month and a half to get the product. that is not acceptable when i pay over $14 for shipping. if i pay that much to get a few noodles i expect to have them is a week. you have a problem in that department.",negative,positive,False,274,2
"this price (nearly $22/3 lb bag) is fully $9 more than amazon was charging for the same thing two months ago. i can buy it locally through petsmart or petco for about $16/bag--of course, with no need to pay shipping charges.<br /><br />amazon has gone crazy with the price increase on this product. i'll be back when the price is competitive.",negative,positive,False,342,1
"i ate this cereal because it was so expensive to buy.but i will say the cereal is not very good at all.the fruit in the middle doesn't taste very good, it has somewhat of a chewy fake berry taste and it doesn't go well with the mini wheats. i have tried original frosted and also strawberry and like both of these.but this fruit in middle i could do without.great idea, because back years ago the strawberry with fruit was really good.but this time it failed to get me to buy more of this cereal.",negative,positive,False,496,2
"individual candy is smaller than candy in the rolls. tastes the same for half the price. oh, no toxic dust to speak of... :)",positive,negative,False,124,5
"to whom it may consern please i had e mailed twice that i did not want anymore pop corn orders,you keep sending them why do you that read my lips no more popcorn,till i decide i want more no more no more are you listening.i have enough popcorn its coming out my ears,so plese no more you got that juan r perez",positive,negative,False,309,5
"i bought these noodles from my local asian supermarket. i had read reviews online and just had to try them. there is a smell, but it isn't near as bad as the smell of the asian supermarket (imagine dead fish on ice). i followed the instructions on the package and the smell went away. they do have a different texture. not a gross texture, just different. i will be purchasing these again along with the different types :)",positive,negative,False,422,5
"my 10-month old loves these! they are helpful to teach him how to eat and relieve pain from teething, too. look around for a better price: i was able to find a great deal at my local bj's club: a mixed 6-pack for $9.99. at the supermarket, they are $2/can.<br /><br />whenever we go out and run errands, i make a snack container for him. i mix a bunch of different snacks together and let him choose what he wants when fussiness ensues. he always chooses these or the dr. sears yogurt melts.",negative,positive,False,491,1
this is nothing like montreal seasoning. it enhances rather than changes the flavor of the meat. great way to improve any good cut of meat.,positive,negative,False,139,5
"my elderly 13+ year dog has experienced gastrointestinal issues for the last two years and i have to be very selective in my choice of treats. i was hopeful this digestive support treat would work out. i gave him one a week for 4 weeks and every time, within 12 hours, an incident followed. though i can't directly connect the two (treat=incident), 4 timing coincidences was enough for me to stop short of giving him the last 2 treats.<br /><br />he loved them ... which is why i gave them two, and not one, stars. but for a treat advertised as providing digestive support, at least for my dog, this is a 2 star product.",negative,positive,False,620,2
"i've tried at least eight different kinds of k-cups not including all the horrible free ones you get in the box. normally the coffee is weak. this one finally comes close to that starbucks flavor -- if you like a more pungent, burnt flavor that you get with european dark roasts.<br /><br />highly recommended. and they sell it at target now!",positive,negative,False,342,5
"my 11-month old twins seem to enjoy these maple-flavored biscuits very much. however, they are quite crumbly for teething biscuits. several in each box are either broken or have hairline fractures causing them to crumble easily. i have to test each biscuit and i can't leave them unattended for even a second, because they gag on crumbs routinely, so i must be present to fish them out. perhaps i just got a bad box and the next one will be great.",negative,positive,False,447,2
"after using the sweetleaf stevia in packets <a href=""http://www.amazon.com/gp/product/b001e5e3oe"">sweetleaf all natural zero calories steviaplus, 100 packets, 3.5 ounce boxes (pack of 2)</a>, i switched to the powder form because i thought it would be more cost effective. it probably is, but i find it is very difficult to dissolve in my hot coffee.<br /><br />for some reason, the sweetleaf stevia in packets dissolved with no clumping or sticking to the spoon or side of the cup. this stevia in the shaker jar sticks to both and is very difficult to mix in. unfortunately i purchased the two pkg deal so will stick it out and then go back to the packets.<br /><br />in the meantime, does anyone have a clue why the two products should react so different?",positive,negative,False,757,4
"we've bought these before both at the grocery and through amazon and usually, we've been pleased. we went to using these for the benefit of my mother, who lives with me and has alzheimer's disease in its mid stages. making coffee is one of the little things she does as her part around the house. just makes her feel good that she's the one that gets our mornings started and using the filter packs makes it so much easier for her. this order, however, began to show problems about half-way into the box. coffee was weak. we could drink it, but it was noticeably weak. this past week (we used 2 packs a day for 8 cups) it was just awful. today, we couldn't drink it. like colored water.<br /><br />yes, the thought came up that it might be the coffeemaker, so i poured out our cups and the pot then made another pot using maxwell house out of the can (we always have maxwell house in the house) with a regular filter, came out just right (bit of a shock to have real-strength coffee after three weeks with the lesser stuff, but it was good). so, i don't know if the filter paper had too much to it that the water couldn't penetrate it, or what was wrong. the amount of coffee in the filter packs seemed to be the right amount so i'm thinking it had something to do with the paper in the filter pack.<br /><br />so, we're done with filter packs because our morning coffee has to be good. i'll put the coffee in the filter, then mother can do the rest. she'll still be the one that gets our mornings started but the filter pack idea isn't going to work anymore.",negative,positive,False,1559,2
i have ordered from this vendor before so was surprised to see that the k cup box was crushed this time. it may be the shipper that was at fault though since they were in a sturdy box with adequate packaging. the k cups were impacted though so i was not able to use them all.,negative,positive,False,275,2
"i love india tree and wish this was organic and non-gmo. however for occasional use i will overlook that. india tree fondant sugar is 100 times finer than regular powdered sugar and that does make a difference in icings and other decorations. i used it for royal icing on sugar cookies. one caveat: i was really annoyed that their recipe calls for 1 lb. or 1.25(!!) packages of the stuff meaning you have to buy 2 packages worth. why on earth don't they provide a recipe for a single package of fondant sugar rather than 1.25??? i don't usually need a calculator when i follow a recipe so that was really annoying. and don't bother substituting regular powdered sugar to make up the difference ~ your icing tip will clog, clog, clog.",positive,negative,False,733,4
well i had a box of old pine bros honey from the 80s laying around(the box with the pouring spoon) so i compared the old version to the new one available on this site.well the originals are darker in color and not as soft(brown vs.gold).both are excellent but i enjoyed the new product better.had a slightly better honey taste and was way softer in texture.people who are expecting the exact same product from their past will be unsatisfied as they changed the formula but i feel for the better,positive,negative,False,494,5
"i've been suffering from mentrual migraines for years. drinking water, taking the right vitamins, and exercising regularly reduced the frequency and the intensity of the migraine but i would still get them. and it was getting to a point that excedrin wouldn't even touch the pain. well, my worries are over (almost). i took this tea during my last cycle and i only got two migraine epsisodes compared to 7-10 i usually get. i was so thankful!<br /><br />i originally bought this tea to relieve my pms, namely fatigue and crankiness. the tea didn't help with those symptoms and it actually made me more grouchy and i felt like i was getting hot flashes throughout the day (hence the 4 stars). but compared to lying in bed with a migraine and being utterly useless, they were nothing.",positive,negative,False,782,4
"i don't normally drink flavored coffee. but i like trying different things...<br /><br />it's vacuum sealed and when i opened it, it smelled great. i was excited to try it. normally i make coffee with a french press (it needs to be coarse), but this seemed to be ground finely. however, i have an electric water kettle and a little over the cup melitta maker. that is how i made it.<br /><br />while making it, it really smelled great (it says ""artificially flavored"" on the box but i thought it smelled great. so when i tried it, it surprised me that it was strong coffee tasting. if you are getting flavored coffee because you don't like coffee this is not for you! i like coffee but it surprised me both with how long the chocolate flavor stayed with me and with how it had a bitter kick.<br /><br />you might like it better than i did if you like stronger, punchier coffee. this is not weak coffee!<br /><br />to me, it just wasn't really great coffee. i like it, but i don't think i'm going out of my way to get it again.",positive,negative,False,1026,4
"i love brown rice and i love trying new foods so when i saw that they came out with a brown rice vermicelli, i knew that i had to get my hands on it. i cooked it up for dinner one night with some veggies and stir fry chicken and i have to say i was pretty disappointed. while the package makes it seem like the product will be light and fluffy, the actual vermicelli was pretty heavy and also like whole wheat angel hair pasta. now, i love my rice sticky but there's a difference between sticky and glumpy...this was glumpy. i had my partner try it just to make sure that it wasn't just me and she said that she found it to be almost slimy. i added tons of veggies and spices and yet it seems like there was no taste. i have tried this recipe before on brown rice and it's exceptional so i knew it wasn't the recipe i used. i saved the leftovers to have for lunch the next day but when i heated it up, the noodles just got more lumpy and stuck together.<br /><br />overall, i don't think i had a great experience with this product. while the first couple of bites were okay, the rest of the meal was a let down.",negative,positive,False,1111,2
