text_clean,true_label,pred_label,is_correct,text_length,Score
"this wafer is in very cute package. however, in my opinion, it contains few cream inside and could not feel it tasty. if combined with champagne, the taste became better but not very good. as i may give this as a gift to couple or family including non-drinker, i wanted this wafaer taste good without champagne.",negative,positive,False,311,1
i used to like it a lot but now it is just corn flakes and some oat clusters. you will be lucky to find half a strawberry and 2 blueberries in the entire box. not worth the money.,negative,positive,False,179,2
it's a great cake moist and rummy!!! but when it got to me it was moldyy i had it before for christmas from a gift basket this time i ordered it through amazon and it came in moldyy i had to throw it away what a tragic waste!,negative,positive,False,225,1
"bought this to go with 20 lb of basmati rice. i'm sure there was a review here that said it tasted like fresh cut grass,<br /><br />it tastes like cut grass on the bottom of the lawn mower after a week.<br /><br />found out basmatti doesn't need seasoning, just a little salt.",negative,positive,False,276,1
"my wife and i have been purchasing and using sweetleaf liquid stevia for approx 3 years (auto-purchase the 2-pack, 4 oz bottles, monthly). until recently, it was marketed in brown bottles and the liquid was crystal clear. about 6 mos ago the packaging changed to green bottles and from the very first shipment, there was a white suspension and white mucus around inside of cap and rim of the bottle. that said, we still use it; have not noticed any change in concentration (still use 5 to 6 drops equivalency to 1 teaspoon of sugar). it has not been watered down and we have not seen black suspension or mold as other reviewers have indicated. and, we've not noticed any symptoms one might expect if the congealed substance was anything toxic. our guess is that some of the stevia extract is congealing due to a manufacturing process change. hopefully, wisdom natural brands, the manufacturer, will rectify this and return it to it's crystal clear liquid. until then, we're still using the liquid, ignoring the suspension and enjoying the 'sweet' life. if you really can't handle the current product, check out now brands stevia. it's priced about the same and, while we haven't tried it recently, it's probably still crystal clear. hope this helps.",positive,negative,False,1249,5
"i'm of asian descent, a serious tea drinker, and a big fan of anything citrus. i wanted so badly to like this tea. i bought a single box on sale from my local grocery store to try out first, as i didn't want to commit to a whole case from amazon right away. boy, am i glad i did. we try to choose organic whenever possible, but this tea has the overpowering aroma of lemon pine sol. my coworkers are laughing and concurring as we speak. one down, seventeen tea bags left to go... maybe i'll save it for the next time one of us comes down with a cold.",negative,positive,False,550,2
i bought the large and should have gotten the x-large. i have a 75 lb chocolate lab and 100 lb golden retriever. they go through these way too fast. they're too thin for their size. i now make them chew them up outside. they put off a pretty strong odor.,positive,negative,False,254,5
"i was hoping for a covenient alternative to my usual juice + sparkling water drink that i make for a sundowner every evening, however, this falls short.<br /><br />while the drink is 100% juice, it is not 100% cherry juice. in fact, the flavours of apple and grape over power any cherry juice flavors. (the cherry was more like an aftertaste) i personally prefer cleaner, clearer flavours and not juice cocktails. the drink is also slightly too sweet.<br /><br />the upside or downside (depending on what you prefer) is that this is lightly carbonated, just like making your own juice + sparkling water drink at home. it does not have the heavy fizz that sodas do.<br /><br />the 8.3 fl oz about the size of a liquid cup or a small mug, and is smaller than the typical soda can.<br /><br />the aim of the product seems to be converting soda drinkers to carbonated juice drinkers but it seems to fail in that it is not fizzy enough for most soda drinkers and is too sweet for juice drinkers. while it also claims to be a healthy drink, the high amount of fruit sugars debates that.<br /><br />i would reccomend you try this drink if you like sweet sparkling juices, but maybe in one of their simpler flavours such as grape.",positive,negative,False,1222,4
"i'm not an expert on green tea but this is as good as any that i have tried. it's organic, and comes in individual packages, which is a big plus. the box is also shrink-wrapped, which helps preserve the flavor.<br /><br />i received mine on december 1, 2011 and the expiration date is april 2012. this stuff must have been sitting in a sam's club for a long time before they decided to sell it on amazon.",positive,negative,False,404,5
"this price does not even begin to be competitive with my local grocery stores, let alone sam's club or walmart.",positive,negative,False,111,4
it had a weird oily taste that was more pronounced than the actual peppermint flavor.,negative,positive,False,85,2
"these are nice beans.<br />i noticed the beans vary in size from normal to as small as a grain of rice !<br />(what's that all about)<br />anyway: flavor is there.<br />personally, i like more flavor<br />look: it's a nice buy, -but not like ""fourbucks"" coffee.<br />enjoy.",negative,positive,False,273,2
"i've now tried various antlers for my dog from several different companies. some were much smaller than advertised, and/or old and chalky, and some splintered severely. this antler was sized as advertized, and is holding up very well. my strong chewer is only able to slowly wear down the ends, and it doesn't make a mess or splinter.",positive,negative,False,334,5
this is a very strong & slightly bitter coffee. leaves a nasty bitter after taste in your mouth after youve finished the coffee. it too is like having a very strong brewed cup of folgiers coffee. i tried it because of the name. won't buy again!,positive,negative,False,244,4
i ordered this with another retro package of candy. the other box had 3x more in it. it was packaged much nicer and really made a great gift. when i bought the items both were on sale and the other item was actually a dollar less and worth 10x as much! its a skimpy box and i was disappointed with my purchase. this is the link for the other item that was so much better!<br />[...],negative,positive,False,382,2
"when you open the tins, it looks like there are anchovy fillets inside, but you'd need to be a neurosurgeon to extract an identifiable fillet. they're all mushy, and it's more like a glob of anchovy paste surrounded with oil than actual individual anchovies.",negative,positive,False,258,1
"i like a hearty cup of coffee, not bitter. this is quite weak on the keurig medium setting, which i most frequently use, and just tolerable on the small cup setting.<br /><br />i prefer donut shop, fog chaser, and other rich-bodied coffees -- and i even like lake & lodge, whioh isn't a rich coffee if that helps you compare.<br /><br />this is so-so even when i mix it with a good flavored coffee; it just lacks its own flavor.",negative,positive,False,428,2
"i quit coffee some months ago due to atrial fib. but the great sale price & rave reviews seduced me. one morning of this stuff & i'm twice as quit now. don't let the reviews fool you, this is folgers quality. if you are a whole bean kind of person this stuff is a disappointment. upside is i can happily go back to abstinence, for a couple more months anyway.",negative,positive,False,359,1
"i really dislike most gluten-free crackers, but just finished a bag of these and remembered that i couldn't find it anymore in my grocery store. guess i'll order a pack of 6 - it should be great for lunch with some tuna. the crackers are solid, crunchy, and have enough salt to make them addicting... but not that crazy oversalted taste of most yucky gluten-free rice crackers.<br /><br />ingredients list that this contains milk & soy... so not vegan? (i don't know much about vegan.)<br /><br />they do contain: brown rice flour, sesame seeds, potato starch, quinoa seeds, safflower oil, rosemary & olive oil seasoning (whey powder, sea salt, sugar, spices, yeast extract, onion powder, natural flavor, olive oil), flax seeds, amaranth seeds, tamari soy sauce powder (tamari soy sauce [soybeans, salt], matodextrin [corn], salt).",positive,negative,False,831,5
"kraft mac & cheese vegi is much like the original; so much so that it could be an effective ruse to get the kids to unwittingly have an extra helping of cauliflower.<br /><br />after having some for lunch today, we all agreed that the difference in flavor is nominal. the noodle size seems to be smaller, although it's been a very long time since my wife and i had any mac & cheese at all, so maybe it had changed by now anyway. i do taste the vegi-powder in the mix, but a kid probably would not.<br /><br />mac & cheese is never on our menu for a host of reasons (enriched flour being the principal concern), but for the majority of american families, this product would be fine - possibly even a better choice than the original kraft mac & cheese.",positive,negative,False,750,4
"i purchased these bags because i was storing a lot and thought these were a great value. they are. these bags re easy to use, take 6 oz of milk, and have a double closure. and you can lay the bag flat in your freezer to allow to freeze as a small narrow package. all the attributes i love about this product.<br /><br />but!!!!!<br />for the third or fourth time now, when i thaw the frozen milk, the bags leak milk all over my fridge. this leak comes from the bottom corners of the bags - not the top seal. i have now learned to put the bag into a glass container, so it doesn't leak all over the fridge, but lost milk is lost milk.",negative,positive,False,633,2
"i found this tea to be one of the weakest mint teas i have ever tried. i also should mention that these are not foil wrapped bags, but are instead plastic wrapped. if one is out for a better base level green mint tea go with bigelow green tea with mint instead of this. also want to give amazon a big thumbs down for shipping out such a short coded product not listed as such.",negative,positive,False,376,2
"i agree with previous reviewers who say this doesn't taste like coconut water. no matter how much or how little water i disolved it in, i could not get a flavor that resembled coconut water in any form (canned, tetra pak, fresh) and i have tried them all.<br /><br />maybe the people who gave this good reviews just like the taste and the fact that its a natural, low calorie rehydration beverage. but i grew up on an island in southeast asia drinking coconut water right from the coconuts themselves and now i drink it from tetra paks, and trust me this does not taste like either of those.",negative,positive,False,591,2
"i am a big fan of these nuts, regardless of the high amounts of sodium and everything else. if you wanna eat healthy, go chew on some spinach.",positive,negative,False,142,5
"the next time i order this item, i would go to aunt sally's direct. there was a delay in ordering from amazon thereby making the delivery late for christmas.",positive,negative,False,157,5
"this tea brews a light reddish-brown liquor, not unlike the color of iced black tea you'd be served in a restaurant. i was stunned the first time i made it. the dry leaves appear to be very dark green. there are whole jasmine flowers in the tea. they shouldn't be there; at least very few. lots of flower buds is indicative of poor quality tea. i examined the leaves after brewing. they appear to be a blend of green and black; possibly some oolong. the leaves are chopped and there is a great deal of stem.<br /><br />the eight-ounce double seal tin packaging is excellent. it's too bad the tea is so, well, not as described. despite the presence of jasmine buds, there is no jasmine fragrance. a fragrant jasmine tea also has a jasmine ""taste,"" as taste and smell dovetail. there is no jasmine taste to this tea. it has a rather pleasant, fruity taste, but not at all jasmine, not entirely green, and poor quality tea.<br /><br />pass on this. there are lots of good jasmine greens you can find at very reasonable prices.",negative,positive,False,1023,2
"i started drinking one 12 ounce can of celsius 15 minutes prior to weight and cardio workouts, and have found celsius brand to be far superior to monster in the energy boost it gives me. each 12 ounce can has 200mg of caffeine (check out the celsius website...) so i don't drink any coffee on the mornings i'm off to the gym as when i do drink both, i tend to get jittery instead of 'boosted'.<br /><br />celsius' fat burning claims come from the thermogenesis angle. meaning it will keep your metabolism fired up for a longer period of time (up to 3 hours post-workout) and thus you can potentially burn up to 100 extra calories. it has ginger, chromium and green tea - all favored for their 'fat burning' properties, along with high vitamin c and b vitamins. no sugar, no carbs, no preservatives, no high fructose corn syrup, no trans fats and very low sodium (6mg) make this a good energy drink choice in my book. this flavor however, makes me want to gag!<br /><br />orange flavor is a 'sparkling' version of celsius. slightly carbonated, it could taste like a soda - fresca would be the closest thing to it in my mind - but for me it simply tastes bitter and tough to swallow. i do generally like orange flavored drinks, so this surprised me. i also found i had an upset stomach after drinking it.<br /><br />i do like two of the non-sparkling celsius drinks and would recommend you try a few flavors before buying a case of them. my favorite so far is <a href=""http://www.amazon.com/gp/product/b002rsvolm"">celsius®, raspberry acai, 12 ounce cans (pack of 24)</a> and if i can't find that one, i'll drink <a href=""http://www.amazon.com/gp/product/b002rsrupg"">celsius®, peach mango, 12 ounce cans (pack of 24)</a>. neither tastes bitter to me, nor overly sweet. there is no aftertaste and my stomach tolerated them well.<br /><br />one thing to note when using this supplement, it does seem to act as a diuretic. i have to urinate a lot for several hours after drinking just one. they say on the website that you can drink up to 3 a day (that's 600mg of caffeine a day...) and do not recommend this drink to anyone who is 12 or under, or caffeine intolerant.<br /><br />check out their website for studies relating to fat loss and this product.",negative,positive,False,2248,2
"<a href=""http://www.amazon.com/gp/product/b000evose4"">haribo gummi candy gold-bears, 5-pound bag</a><br /><br />not as fresh as store bought. very chewy and hard to chew.",negative,positive,False,170,2
"after trying yogi tea, i'll never go back to celestial seasonings or lipton. the quality is 10000% better than non-organic teas. if you are debating on trying this, just buy it. rating this a 5/5 in taste and quality.<br /><br />as for weight loss and appetite, this tea did nothing for me. i hate when companies claim weight loss for products that don't work or are just regular green tea. rating this a 1/5 for living up the tea's weight loss claims.",positive,negative,False,452,4
"this lasted about an hour. i work for a living as a paramedic. as such, it may have lasted 2 whole hours if i just sat still in an air conditioned environment. but as a deodorant/antiperspirant, utter failure. smells nice though.",negative,positive,False,229,1
"this is indeed very pure cocoa which is better than ghirardelli chocolate mocha and ghirardelli double chocolate. amazon.com usually has very competitive price but for whatever reason the price listed here is more than double the price at costco. for 40 ounces (2.5 lbs), i paid only $9.99 at costco with a coupon.",positive,negative,False,314,5
"i never got this item!!! the frontier bulk cinnamon sticks ceylon (soft) 3""long, certified organic, 1 lb. package (purchased on 01/20/2012)<br />by frontier natural brands~joanne cooper",negative,positive,False,185,1
"yep i used to get them for free. all you had to do was go out into the field in viet nam (67-68). and they would send a box of goodies ""sundries pack (sp)"" that would have chuckles on the top layer. you guessed it when the box was opened it looked like a shark feeding frenzy. i guess i never got over it and to this day have to have a chuckles fix periodically.<br /><br />the sugar coating keeps them from being sticky. the artificial flavors are seductive. the black ones taste like licorice.",positive,negative,False,495,5
i don't know how long pink peppercorns should last stored but these peppercorns (technically they are a berry) were in sealed jar and had fresh smell and the expected oily residue when crushed. i tried using these in grinder with black peppercorns but the oils gummed up the grinder. i use a seperate grinder for these set to coarse grind and works fine.,positive,negative,False,354,5
"unfortunately this product did not reduce my cholesterol. effects vary from person to person. worth a try though. meds are the only thing that help (i've tried red wine, i'm vegetarian, low fat, exercise and the list goes on).",negative,positive,False,226,2
i use these on my cake pops especially when making christmas trees. they dont taste good but many sprinkles which are made of the same material taste the same. theyre not for taste but for decor but they arent inedible.,positive,negative,False,219,4
"i tried this awhile back, and noticed other folks reviews.<br /><br />the cats don't like it (i have 3, ranging in age from 7 to 17). at the time, i had 2 to 3 litter boxes. the cats don't like to scratch pellets. the litter box stopped being used. it seems kitties still like to scratch, dig and cover what feels natural - which is dirt.<br /><br />i had to finally mix clay with the pine. while the pine did mask odors somewhat (helps if you use more than one litter box in multi-cat households) - scooping pee was impossible (since there is no real clumping action - the pellets stay as pellets). and with the lack of digging by cats - the poop went straight into the scooping bag.<br /><br />i myself can't carry over 20 some pounds, so i highly recommend clay unscented litter - if ordering from amazon - consider <a href=""http://www.amazon.com/gp/product/b003vnknxw"">ever clean extra strength cat litter, unscented, 42 pound box</a>. if you scoop daily (or at the very least - every other day), your house won't smell, and the cat litter will last longer.<br /><br />unscented is best for cats (since the scented particles can be licked by cats off their fur - and the chemicals are so so). and, while many cat owners use covered litter boxes (i used to), its more convenient for the owners than the cats. cats end up not using the boxes from the smell on the lids, and they also end up spraying pee back on themselves. so my house doesn't smell like cats (as noted by visitors), even though i have open cat litter boxes.",negative,positive,False,1527,2
"i love coffee people's annual k-cup of their ""santa buzz"" which isn't a flavored coffee, just a nice bold flavor tasty blend and a matter of fact to me their best flavored coffee. the problem is, it's only available from them around the holidays. so in desperate need to stock up on ""santa buzz"" after the holidays for a good price i contacted coffee people directly to ask if i can still buy this fabulous flavored coffee from them. sadly they advised to me that it was no longer available, which to me is a big mistake, this is my favorite k-cup blend ever! so i asked them what would be the closest in flavor to the excellent ""santa buzz"" and was told that this ""tree hugger"" would be it. i thought by chance that maybe the rep was pretty much possibly telling me that it was, maybe ""santa buzz"" just with a year round friendly name. well i ordered `tree hugger"" from here cause it was a little bit cheaper and boy was i so disappointed by it's flavor. it is not at all bold and rather weak in flavor. this k-cup is lacking in almost everyway in the flavor i was expecting. ""santa buzz"" is rich, nicely balanced bold without being overly bold and goes down smooth and well just yummy. ""tree hugger"" taste like the bottom of a pot of weak coffee in comparison. ""santa buzz"" needs to become a year round blend, it is their best blend.",negative,positive,False,1335,2
"if you want to eat a lot for only a few calories these are great. however the sea salt flavor is very bland and has essentially no flavor. they also stick to your tongue in a weird way because they're so porous. i think maybe the cheddar flavor could be ok but the three in this variety pack didn't impress me. i much prefer popchips (especially the sour cream & onion flavor) and recommend going with their variety pack instead. <a href=""http://www.amazon.com/gp/product/b001rvfdoo"">popchips 6-flavor variety pack, 0.8-ounce single serve bags (pack of 24)</a>",positive,negative,False,560,4
"the name rainbow popcorn inplies that the popped corn will be mult-colored. it pops white and in small ""tight"" kernels. it ""chews"" and tastes a little old! i also ordered ""baby white"" at the same time--i found it unsatisfactory too. it pops small (as expected from name?) and is heavy. i won't order from this company again.",negative,positive,False,324,1
"i can get these same juices at my corner convenience store for $1.65 (including tax)...and convenience stores aren't known for their frugal pricing. these juices are *amazing*, but why would anyone pay almost double convenience store pricing, plus shipping?",negative,positive,False,257,1
"i have been searching for a smooth, flavorful decaf k cup that i could actually enjoy. i was thrilled to find folgers gourmet lively columbian medium roast decaf k cup to try, but both my husband and i found it to be very bitter.",negative,positive,False,229,2
taste great but if your using an air popper not so great the little seeds will fall out before popping.,negative,positive,False,103,2
"i love this stuff!!! unfortunately, in order to watch my mid-section, i don't drink it a lot. in fact, my 13 oz. jar has a date on the bottom ""11 oct 2001"". somehow i just never thought this stuff could actually expire. i mean, it's just powered malted stuff... what do i know.",positive,negative,False,277,5
"sure it is great candy, but list price of over $1 per bar and actual price of about $.75 per bar? just get one when you want one. or just buy it anywhere else. i love amazon, but i can't imagine they sell much of this.",negative,positive,False,218,2
it's nice to have an instant coffee product you can carry with you in the car or in a bag. also hard to find an instant coffee beverage with creamer and sugar added. the directions say use 4 to 6 ounces of water. 6 ounces makes a week cup of coffee. if you like a mug of coffee you'll need 2 packs. this is trader joe's brand and found out it's $4.50 cheaper per box if you actually go to trader joe's.,negative,positive,False,402,2
"i was looking forward to some good butter mints and still am. these do not come in a branded packange as shown but a clear plastic bag, granted there are a lot of them, but the ""butter mints"" are not creamy/buttery but are more or less big yellow pillow mints, there is none of the butter mint flavor or texture. a small percentage of them have bright yellow or orange spots on them, i am not sure what is up with that but would not eat them.<br /><br />so if you like a a large, dry, crunchy yellow colored over-sized pillow mints, perhaps best usedfor a decrative candy jar then these would be pretty good especially the spotted ones, but if you were looking for buttermints these is probably not for you.",negative,positive,False,707,1
"we like the noodles we got, but the problem i have is it took over a month and a half to get the product. that is not acceptable when i pay over $14 for shipping. if i pay that much to get a few noodles i expect to have them is a week. you have a problem in that department.",negative,positive,False,274,2
"i have a husband who could bathe in pace picante salsa, i wish amazon would put it on their subscribe and save program. i ordered two bottles and during shipment one of the lids broke and salsa went everywhere. amazon immediately gave me my money back, i'm surprised my husband didn't eat the salsa soaked box for dinner.",positive,negative,False,321,5
"this price (nearly $22/3 lb bag) is fully $9 more than amazon was charging for the same thing two months ago. i can buy it locally through petsmart or petco for about $16/bag--of course, with no need to pay shipping charges.<br /><br />amazon has gone crazy with the price increase on this product. i'll be back when the price is competitive.",negative,positive,False,342,1
"i ate this cereal because it was so expensive to buy.but i will say the cereal is not very good at all.the fruit in the middle doesn't taste very good, it has somewhat of a chewy fake berry taste and it doesn't go well with the mini wheats. i have tried original frosted and also strawberry and like both of these.but this fruit in middle i could do without.great idea, because back years ago the strawberry with fruit was really good.but this time it failed to get me to buy more of this cereal.",negative,positive,False,496,2
"individual candy is smaller than candy in the rolls. tastes the same for half the price. oh, no toxic dust to speak of... :)",positive,negative,False,124,5
"i bought these noodles from my local asian supermarket. i had read reviews online and just had to try them. there is a smell, but it isn't near as bad as the smell of the asian supermarket (imagine dead fish on ice). i followed the instructions on the package and the smell went away. they do have a different texture. not a gross texture, just different. i will be purchasing these again along with the different types :)",positive,negative,False,422,5
this is nothing like montreal seasoning. it enhances rather than changes the flavor of the meat. great way to improve any good cut of meat.,positive,negative,False,139,5
"my elderly 13+ year dog has experienced gastrointestinal issues for the last two years and i have to be very selective in my choice of treats. i was hopeful this digestive support treat would work out. i gave him one a week for 4 weeks and every time, within 12 hours, an incident followed. though i can't directly connect the two (treat=incident), 4 timing coincidences was enough for me to stop short of giving him the last 2 treats.<br /><br />he loved them ... which is why i gave them two, and not one, stars. but for a treat advertised as providing digestive support, at least for my dog, this is a 2 star product.",negative,positive,False,620,2
"my 11-month old twins seem to enjoy these maple-flavored biscuits very much. however, they are quite crumbly for teething biscuits. several in each box are either broken or have hairline fractures causing them to crumble easily. i have to test each biscuit and i can't leave them unattended for even a second, because they gag on crumbs routinely, so i must be present to fish them out. perhaps i just got a bad box and the next one will be great.",negative,positive,False,447,2
"after using the sweetleaf stevia in packets <a href=""http://www.amazon.com/gp/product/b001e5e3oe"">sweetleaf all natural zero calories steviaplus, 100 packets, 3.5 ounce boxes (pack of 2)</a>, i switched to the powder form because i thought it would be more cost effective. it probably is, but i find it is very difficult to dissolve in my hot coffee.<br /><br />for some reason, the sweetleaf stevia in packets dissolved with no clumping or sticking to the spoon or side of the cup. this stevia in the shaker jar sticks to both and is very difficult to mix in. unfortunately i purchased the two pkg deal so will stick it out and then go back to the packets.<br /><br />in the meantime, does anyone have a clue why the two products should react so different?",positive,negative,False,757,4
"we've bought these before both at the grocery and through amazon and usually, we've been pleased. we went to using these for the benefit of my mother, who lives with me and has alzheimer's disease in its mid stages. making coffee is one of the little things she does as her part around the house. just makes her feel good that she's the one that gets our mornings started and using the filter packs makes it so much easier for her. this order, however, began to show problems about half-way into the box. coffee was weak. we could drink it, but it was noticeably weak. this past week (we used 2 packs a day for 8 cups) it was just awful. today, we couldn't drink it. like colored water.<br /><br />yes, the thought came up that it might be the coffeemaker, so i poured out our cups and the pot then made another pot using maxwell house out of the can (we always have maxwell house in the house) with a regular filter, came out just right (bit of a shock to have real-strength coffee after three weeks with the lesser stuff, but it was good). so, i don't know if the filter paper had too much to it that the water couldn't penetrate it, or what was wrong. the amount of coffee in the filter packs seemed to be the right amount so i'm thinking it had something to do with the paper in the filter pack.<br /><br />so, we're done with filter packs because our morning coffee has to be good. i'll put the coffee in the filter, then mother can do the rest. she'll still be the one that gets our mornings started but the filter pack idea isn't going to work anymore.",negative,positive,False,1559,2
i have ordered from this vendor before so was surprised to see that the k cup box was crushed this time. it may be the shipper that was at fault though since they were in a sturdy box with adequate packaging. the k cups were impacted though so i was not able to use them all.,negative,positive,False,275,2
"these are ok, but they aren't the same as im used too. traditional chocolate covered gummy bears are made using only the clear (pineapple? i think) gummy bears. the muddy bears are made using all the flavors (red, green, yellow etc). which personally i don't like because the clear ones are my favorite ;) also the chocolate and gummy bears themselves aren't the highest quality. so if you like these, so go for... but if you are just trying to save money and get an ""imitation"" chocolate covered gummy bear (which was the case for me), these dont really cut it. they definitely aren't as good.",negative,positive,False,594,2
