text_clean,true_label,pred_label,is_correct,text_length,Score
"the crackers are very good and we were delighted to find them. my dismay is not with the crackers but with the packaging. i order multiple boxes from amazon every few weeks. when i open them a good half or more are cracker crumbs, no longer crackers. that makes for a pretty expensive cracker. when the company is smart enough to come up with a good gluten free cracker then surely they can devise a way of packaging it so it arrives in one piece. i know they are fragile but that is not a good excuse. please give this your attention. alice & ben mccarley",positive,negative,False,556,1
"bought this to go with 20 lb of basmati rice. i'm sure there was a review here that said it tasted like fresh cut grass,<br /><br />it tastes like cut grass on the bottom of the lawn mower after a week.<br /><br />found out basmatti doesn't need seasoning, just a little salt.",negative,positive,False,276,5
"i was hoping for a covenient alternative to my usual juice + sparkling water drink that i make for a sundowner every evening, however, this falls short.<br /><br />while the drink is 100% juice, it is not 100% cherry juice. in fact, the flavours of apple and grape over power any cherry juice flavors. (the cherry was more like an aftertaste) i personally prefer cleaner, clearer flavours and not juice cocktails. the drink is also slightly too sweet.<br /><br />the upside or downside (depending on what you prefer) is that this is lightly carbonated, just like making your own juice + sparkling water drink at home. it does not have the heavy fizz that sodas do.<br /><br />the 8.3 fl oz about the size of a liquid cup or a small mug, and is smaller than the typical soda can.<br /><br />the aim of the product seems to be converting soda drinkers to carbonated juice drinkers but it seems to fail in that it is not fizzy enough for most soda drinkers and is too sweet for juice drinkers. while it also claims to be a healthy drink, the high amount of fruit sugars debates that.<br /><br />i would reccomend you try this drink if you like sweet sparkling juices, but maybe in one of their simpler flavours such as grape.",positive,negative,False,1222,5
i ordered 2 six packs of 24 oz formula which they advertised as available but instead received 12 - 12 ounce cans. i needed the 24 oz cans. i ordered through amazon a paid a premium for this product as they were about $20 more per six pack than other sites. i will not make that mistake again.,negative,positive,False,293,5
i thought i remember having these mints years ago and thought they were great. they are fresh and have a nice jelly flavored center. it's been about 10 years since i last ate one of these mints and now find them too sweet for my taste. excellent product but i wouldn't purchase again.,positive,negative,False,284,4
"these are nice beans.<br />i noticed the beans vary in size from normal to as small as a grain of rice !<br />(what's that all about)<br />anyway: flavor is there.<br />personally, i like more flavor<br />look: it's a nice buy, -but not like ""fourbucks"" coffee.<br />enjoy.",negative,positive,False,273,5
this is a very strong & slightly bitter coffee. leaves a nasty bitter after taste in your mouth after youve finished the coffee. it too is like having a very strong brewed cup of folgiers coffee. i tried it because of the name. won't buy again!,positive,negative,False,244,5
"i quit coffee some months ago due to atrial fib. but the great sale price & rave reviews seduced me. one morning of this stuff & i'm twice as quit now. don't let the reviews fool you, this is folgers quality. if you are a whole bean kind of person this stuff is a disappointment. upside is i can happily go back to abstinence, for a couple more months anyway.",negative,positive,False,359,2
"my cat, spot, was very sick a couple of years ago, and the only thing i could get him to eat was fancy feast. he's much better now, but still a pickier eater than he was before he got sick. he still loves fancy feast, however, the quality became unreliable.<br /><br />the meat was often rubbery: i could actually hear it squeak against his teeth, and pieces often shot out of his mouth; the gravy was often very watery, and there was sometimes so much of it that it was more like soup than cat food. unacceptable, especially for a premium cat food.<br /><br />i was in the process of looking for something else that would appeal to spot when i received the most recent shipment. i was pleasantly surprised. the meat is now tender, not rubbery, and the gravy is very thick. spot can't get enough of it. i still have some of the old food in other flavors, but all he wants now is the new stuff. my search is over. we're sticking with fancy feast.",positive,negative,False,945,5
"i was given this vinegarette as a gift. i loved its taste and shopped in my neighborhood for more however was unsuccessful in locating it. finally went online and ordered the pack of 6, intending to give a few away as gifts. i'm already down to three and thinking of saving the rest for myself.",positive,negative,False,294,5
"i purchased these bags because i was storing a lot and thought these were a great value. they are. these bags re easy to use, take 6 oz of milk, and have a double closure. and you can lay the bag flat in your freezer to allow to freeze as a small narrow package. all the attributes i love about this product.<br /><br />but!!!!!<br />for the third or fourth time now, when i thaw the frozen milk, the bags leak milk all over my fridge. this leak comes from the bottom corners of the bags - not the top seal. i have now learned to put the bag into a glass container, so it doesn't leak all over the fridge, but lost milk is lost milk.",negative,positive,False,633,5
"i have enjoyed twinings teas for, oh, more than 20 years now. i was immediately suspicious of this new blend, if only because twinings seemed to be attempting to capitalize on people's renewed appreciation for the tradition of afternoon tea. too often, especially in america, this meal is referred to as ""high tea"" to make it sound like a fancy event, even though high tea and afternoon tea differ in ways that have nothing to do with elegance. english afternoon tea sounded a little quaint, and twinings already offers so many varieties of tea that it was hard to believe there could be anything new that would be worthwhile.<br /><br />as it happens, this tea is my new favorite. it doesn't have the dainty flavorings or fragrance of earl grey or lady grey, my former favorites, nor does it contain the thundering levels of caffeine in english or irish breakfast tea. instead, it includes elements from both ends of the spectrum. like the lady and the earl, it has little enough caffeine that i can toss back cup after cup without getting jumpy. and like the breakfast teas, it has more of a bold black-tea edge that in this case isn't masked by bergamot or citrus notes. but with english afternoon tea, this edge is mellower and more refined than in the breakfast teas. it has more interest and character than a simple orange pekoe (the baseline for black tea) but without resorting to bitter or acerbic flavors.<br /><br />any tea drinker should enjoy english afternoon tea. it's surprisingly good, and despite the name, it's a fine way to start the day. i only wonder why twinings didn't come up with it sooner!<br /><br />one final thought: adding a little milk to tea--never cream, although at afternoon tea, it's properly called cream--causes the tannins in the tea to attack the milk proteins. as a result, the tannins are neutralized and won't attack your tongue. what this means for you is that the tea will cause less of the dry, mouth-puckering sensation you might have encountered eating walnuts or drinking dry red wine. if you've never tried milk in your tea, i recommend adding just a little.<br /><br />for a fascinating little blurb about how tea led to urbanization (who knew?), click here. this brief book excerpt is interesting, and not only because it includes the wonderful phrase ""microbial holocaust""!<br /><br />http://scienceblogs.com/mikethemadbiologist/2007/07/did_tea_drinking_lead_to_urban.php",positive,negative,False,2425,1
when i got my seeds i actually got 6 instead of 5. they really took a long time to grow. the packet had no directions on how to grow/care for the seeds. my advice is to be patient and let them grow. make sure the soil is watered.,positive,negative,False,229,5
"i have not tried this specific item. although i have had caffe del doge espresso and it is great. there are two locations in downtown palo alto ca, in case you'd like to try the coffee before making the amazon purchase.<br />419 university and 95 university palo alto, one on the streets downtown and the other at the palo alto train station.",positive,negative,False,342,5
"i started drinking one 12 ounce can of celsius 15 minutes prior to weight and cardio workouts, and have found celsius brand to be far superior to monster in the energy boost it gives me. each 12 ounce can has 200mg of caffeine (check out the celsius website...) so i don't drink any coffee on the mornings i'm off to the gym as when i do drink both, i tend to get jittery instead of 'boosted'.<br /><br />celsius' fat burning claims come from the thermogenesis angle. meaning it will keep your metabolism fired up for a longer period of time (up to 3 hours post-workout) and thus you can potentially burn up to 100 extra calories. it has ginger, chromium and green tea - all favored for their 'fat burning' properties, along with high vitamin c and b vitamins. no sugar, no carbs, no preservatives, no high fructose corn syrup, no trans fats and very low sodium (6mg) make this a good energy drink choice in my book. this flavor however, makes me want to gag!<br /><br />orange flavor is a 'sparkling' version of celsius. slightly carbonated, it could taste like a soda - fresca would be the closest thing to it in my mind - but for me it simply tastes bitter and tough to swallow. i do generally like orange flavored drinks, so this surprised me. i also found i had an upset stomach after drinking it.<br /><br />i do like two of the non-sparkling celsius drinks and would recommend you try a few flavors before buying a case of them. my favorite so far is <a href=""http://www.amazon.com/gp/product/b002rsvolm"">celsius®, raspberry acai, 12 ounce cans (pack of 24)</a> and if i can't find that one, i'll drink <a href=""http://www.amazon.com/gp/product/b002rsrupg"">celsius®, peach mango, 12 ounce cans (pack of 24)</a>. neither tastes bitter to me, nor overly sweet. there is no aftertaste and my stomach tolerated them well.<br /><br />one thing to note when using this supplement, it does seem to act as a diuretic. i have to urinate a lot for several hours after drinking just one. they say on the website that you can drink up to 3 a day (that's 600mg of caffeine a day...) and do not recommend this drink to anyone who is 12 or under, or caffeine intolerant.<br /><br />check out their website for studies relating to fat loss and this product.",negative,positive,False,2248,5
"not only does this pack contain the regular varieties you can find at any broken down liquor store (like the one in the horror movies) and nothing else, but they package them for you. now, this is all well and good if you're going to give a deal on them, which they do not. 3 packages for a buck? please. i'll limit my choices for a good price, or pay a good price for the freedom to choose, but i won't take a hit on both. and where are all the hard to find flavors? koolaid is packaging these things all wrong. now, lemon-lime flavor happens to be my favorite. so, i come on here looking to spend maybe 7 or so dollars for a bunch of them, but no! look at the way these high-way robbers priced and packaged the things! there's no way in heck i'm about to spend 24 bucks for lemon-flavor and be forced to spend a year drinking the same flavor. it'll ruin my affection for the flavor and make me cranky. the wife doesn't like it when i'm cranky. i'm not married, but if i was, i'd be cranky and the wife wouldn't like it. she'd probably divorce me for spending 24 bucks on one flavor of koolaid. she'd say she needed more variety and didn't want to pay the high-price for it. in summation....it's friggin powder and flavor, for crying out loud. give us a break.",negative,positive,False,1261,5
"i tried this awhile back, and noticed other folks reviews.<br /><br />the cats don't like it (i have 3, ranging in age from 7 to 17). at the time, i had 2 to 3 litter boxes. the cats don't like to scratch pellets. the litter box stopped being used. it seems kitties still like to scratch, dig and cover what feels natural - which is dirt.<br /><br />i had to finally mix clay with the pine. while the pine did mask odors somewhat (helps if you use more than one litter box in multi-cat households) - scooping pee was impossible (since there is no real clumping action - the pellets stay as pellets). and with the lack of digging by cats - the poop went straight into the scooping bag.<br /><br />i myself can't carry over 20 some pounds, so i highly recommend clay unscented litter - if ordering from amazon - consider <a href=""http://www.amazon.com/gp/product/b003vnknxw"">ever clean extra strength cat litter, unscented, 42 pound box</a>. if you scoop daily (or at the very least - every other day), your house won't smell, and the cat litter will last longer.<br /><br />unscented is best for cats (since the scented particles can be licked by cats off their fur - and the chemicals are so so). and, while many cat owners use covered litter boxes (i used to), its more convenient for the owners than the cats. cats end up not using the boxes from the smell on the lids, and they also end up spraying pee back on themselves. so my house doesn't smell like cats (as noted by visitors), even though i have open cat litter boxes.",negative,positive,False,1527,4
"i love coffee people's annual k-cup of their ""santa buzz"" which isn't a flavored coffee, just a nice bold flavor tasty blend and a matter of fact to me their best flavored coffee. the problem is, it's only available from them around the holidays. so in desperate need to stock up on ""santa buzz"" after the holidays for a good price i contacted coffee people directly to ask if i can still buy this fabulous flavored coffee from them. sadly they advised to me that it was no longer available, which to me is a big mistake, this is my favorite k-cup blend ever! so i asked them what would be the closest in flavor to the excellent ""santa buzz"" and was told that this ""tree hugger"" would be it. i thought by chance that maybe the rep was pretty much possibly telling me that it was, maybe ""santa buzz"" just with a year round friendly name. well i ordered `tree hugger"" from here cause it was a little bit cheaper and boy was i so disappointed by it's flavor. it is not at all bold and rather weak in flavor. this k-cup is lacking in almost everyway in the flavor i was expecting. ""santa buzz"" is rich, nicely balanced bold without being overly bold and goes down smooth and well just yummy. ""tree hugger"" taste like the bottom of a pot of weak coffee in comparison. ""santa buzz"" needs to become a year round blend, it is their best blend.",negative,positive,False,1335,4
"i bought this product in december using 'subscribe and save.' it truly is the best peanut butter i have eaten. it has a very nice consistency and was formulated for adult tastes, full and rich without being too sweet. i would gladly buy it again. but there is a catch. when i purchased the 6 pack in december the price was competitive with the usual grocery store brands. however, on february 15 i noticed that the price had approximately doubled, making it outrageously overpriced. i will check again nearer to my subscription's cycle time. a word to the wise: monitor your 'subscribe and save' items carefully, so you are not blindsided by a spike in the cost.",positive,negative,False,662,4
"it's not bad, almost even good though not as garlicky or peppery as it should be, but that's a weak statement for a tiny jar that costs $11... before you factor in shipping.<br /><br />what hurt was that the jar had a huge air bubble in it that took up 1/3rd of the jar.<br /><br />so $11 plus shipping for about 1.75 oz. yes, i'll just make it myself thank you.",negative,positive,False,362,5
"it always astounds me when reviews for a drink mix complain about artificial flavors and sweeteners. that is pretty much a given. the product comes from a grocery shelf in a container. why are there expectations that the product should be the all-natural equivalent of picking a piece of fruit off of a tree? to begin with, the flavor is fruit punch. when has that ever been a natural flavor? please. those concerned with this issue wouldn't be near any aisle containing this type of product.<br /><br />if you want all natural...drink lemon water. flavor and vitamin c without anything artificial.<br /><br />stepping off the soapbox now.<br /><br />i thought that, compared to other brands of liquid water enhancers, this has been my favorite. i did contain vitamins so the labels are not misleading in any ways.<br />the taste was fantastic. it didn't have a nasty aftertaste. i had no difficulty getting the correct flavor vs water ratio.<br /><br />the only complaint is that one squeeze does not fit all. depending on your grip, you could be using well more than one serving in your water. while this makes it easy to adjust to individual tastes, it also makes the product wasteful. i found that my water tasted wonderful with very minimal amounts of product.<br /><br />final impression: i liked this product. it was nice to have some vitamins with my artificial flavoring and sweetener. i liked the fruit punch flavor (which is not usually a favorite of mine) and would buy this product in the future.",positive,negative,False,1509,5
"i ordered the artichoke spaghetti pasta (which i've ordered before and liked), but was sent rice gluten-free angel hair pasta in error. i see that what i was sent costs several dollars more than what i had ordered, so i will keep it and, hopefully, enjoy it as much (or more). my point--check your order for errors. apparently in the amazon shipping departmetn, a debolles is a debolles is a debolles.",positive,negative,False,401,5
"i can get these same juices at my corner convenience store for $1.65 (including tax)...and convenience stores aren't known for their frugal pricing. these juices are *amazing*, but why would anyone pay almost double convenience store pricing, plus shipping?",negative,positive,False,257,5
it's nice to have an instant coffee product you can carry with you in the car or in a bag. also hard to find an instant coffee beverage with creamer and sugar added. the directions say use 4 to 6 ounces of water. 6 ounces makes a week cup of coffee. if you like a mug of coffee you'll need 2 packs. this is trader joe's brand and found out it's $4.50 cheaper per box if you actually go to trader joe's.,negative,positive,False,402,5
"do not eat the whole bag!<br /><br />this is not a warning included in the package, but it should be. haribo bears are some of the best gummi candy i've ever had. normally, the expense will keep you from stopping at a small bag. you'd never have five pounds to work on. except, here it is. you'll open it and say ""just a few"". i know i did.<br /><br />hours later, you'll wonder where the bag went. i'm positive my dog ate them, but i don't have a dog. they can't all be in my stomach.<br /><br />oh well. if they are, it was $15 well spent. i've spent double on a meal i enjoyed half as much. can man survive on gummi bears alone?",positive,negative,False,631,2
"we like the noodles we got, but the problem i have is it took over a month and a half to get the product. that is not acceptable when i pay over $14 for shipping. if i pay that much to get a few noodles i expect to have them is a week. you have a problem in that department.",negative,positive,False,274,5
"i have a husband who could bathe in pace picante salsa, i wish amazon would put it on their subscribe and save program. i ordered two bottles and during shipment one of the lids broke and salsa went everywhere. amazon immediately gave me my money back, i'm surprised my husband didn't eat the salsa soaked box for dinner.",positive,negative,False,321,4
"all the times i have had tung ting tea, from many different sources, the leaves have been a lovely green, yielding an infusion from pale yellow to gold with a deeply floral character, much more complex and mysterious than jasmine tea, although with tung ting it is the smell of the leaves themselves, no flowers. in fact this is the general characteristic of formosan teas.<br /><br />typically, the first infusion can be very sweet with the pronounced floral qualities presenting themselves more with each subsequent infusion.<br /><br />well, sometimes you get what you pay for. this stuff appears to be quite old and of poor quality to start with. the leaves are dry and brown, not fresh looking and greenish. there was not expiration date and the box is not air tight, the bag inside is not sealed.<br /><br />the leaves have no fragrance at all, and the tea was brown with about 2% of the normal floral character or sweetness. actually it tasted more like the very cheap oolong tea at the tiny tea houses in the outer sunset district, s.f. where the tea is free with the $1 fried bread.<br /><br />i would spend just a little more from one of the reputable companies on amazon like tao of tea, and get what you pay for. thank you.",negative,positive,False,1235,5
"this price (nearly $22/3 lb bag) is fully $9 more than amazon was charging for the same thing two months ago. i can buy it locally through petsmart or petco for about $16/bag--of course, with no need to pay shipping charges.<br /><br />amazon has gone crazy with the price increase on this product. i'll be back when the price is competitive.",negative,positive,False,342,5
"i bought several case of it, thinking my little baby girl will like it. nope, she does not like it mixed with water or milk. it does not mix well with soup. since it has a mild sweet taste to it, it will ruin the flavor of the soup. she is picky, what can i say.<br /><br />finally, after many tries, we finally figured out a way to feed her the cereal: mix the cereal with formula/milk; pour into a pan and warm it up on the stove; while heating it up, stir constantly to ensure they are mixed together; once well mixed, let it cool and then pour into bottle to feed. i had to cut the silicone nipple in order to accommodate the thick liquid.<br /><br />we feed her this mix once or twice daily. as she grows, formula/milk alone do not last as long as they used to. to keep her stomach content, night time feeding is essential, so she does not awake from hunger in the middle of the night. a bit of work, but i think it is worth it.",positive,negative,False,933,5
"tasty but nothing special. not ""amazing"" as another reviewer described it. all it is is larger sticks with thicker chocolate.",positive,negative,False,125,5
"the description for this item is not accurate. i bought the freeze deied raspberries and stawberries from this same company and they are great. however, these are dehydrated which means 2 important things:<br /><br />- texture: these are very hard and do not soften if left in milk or water. don't think about adding these to cereal, only for trail mix or eating out of hand.<br /><br />- saturated fat: the second ingredient is coconut oil! one 2oz. serving has 190 calories, 19 grams of fat and 16 grams of saturated fat. you're better off eating cheetos.<br /><br />these are extremely unhealthy and don't even taste that great. there is (unsurprisingly) and oily aftertaste. buyer beware. stick to purely freeze dried fruits - nothing is added and they are healthy.",negative,positive,False,769,1
"the outer candy shell has a very pleasant cherry flavor. but the inner core of gum is pretty low quality and unpleasant to chew. the cherry flavor though is pretty good, so we enjoy the outer shell and discard the core.",positive,negative,False,219,5
"after using the sweetleaf stevia in packets <a href=""http://www.amazon.com/gp/product/b001e5e3oe"">sweetleaf all natural zero calories steviaplus, 100 packets, 3.5 ounce boxes (pack of 2)</a>, i switched to the powder form because i thought it would be more cost effective. it probably is, but i find it is very difficult to dissolve in my hot coffee.<br /><br />for some reason, the sweetleaf stevia in packets dissolved with no clumping or sticking to the spoon or side of the cup. this stevia in the shaker jar sticks to both and is very difficult to mix in. unfortunately i purchased the two pkg deal so will stick it out and then go back to the packets.<br /><br />in the meantime, does anyone have a clue why the two products should react so different?",positive,negative,False,757,1
"after reading other reviews on this mayo, i had to give it a try. i grew up on hellman's mayo, and as another review observed, you will probably prefer what you are used to. kewpie mayonnaise has its own distinct flavor, i can't exactly put my finger on what gives it its taste. i want to try making some deviled eggs with it, i think it would give a nice twist on the flavor. i also tried duke's mayo, which is a lot like hellman's, only with a more pronounced vinegar flavor. i'm glad i tried both of these, i expect i will use up the dukes, not sure about the kewpie mayo. it recommends using within one month after opening. but ultimately, i think i'll end up staying with what i am used to, which is hellman's.",positive,negative,False,715,5
"i started a new high protein diet and have been less regular than usual, and was getting bloated from all the waste building up. i decided to try this as a ""natural"" way to deal with this issue. i drank one cup last night at about 9pm. this morning when i got up around 6:30, i had moderate stomach cramping. it was a strange feeling and i know now from reading that senna products can cause this. anyhow, about an hour or so after getting up i had a ""soft stool"" and thought that was it. however, i have had continuing mild stomach cramping along with diarrhea a few times since that first bm (its about noon now). anyways i suppose the tea did it's job as i am definitely getting ""cleaned out"" - its just a bit more uncomfortable than i was hoping for. perhaps i am just more sensitive to senna?<br /><br />the tea tastes great though, just like normal peppermint tea. i will probably continue to use this occasionally in the future, knowing that the following day might be uncomfortable and just planning for plenty of toilet access!",positive,negative,False,1036,5
"these are ok, but they aren't the same as im used too. traditional chocolate covered gummy bears are made using only the clear (pineapple? i think) gummy bears. the muddy bears are made using all the flavors (red, green, yellow etc). which personally i don't like because the clear ones are my favorite ;) also the chocolate and gummy bears themselves aren't the highest quality. so if you like these, so go for... but if you are just trying to save money and get an ""imitation"" chocolate covered gummy bear (which was the case for me), these dont really cut it. they definitely aren't as good.",negative,positive,False,594,5
didn't last 2 years. saeco wanted me to ship it to/from an authorized dealer and pay for the repairs. i can't figure out why i want to throw good money after bad.,negative,positive,False,162,2
"i really like the product, especially as a post-workout 'refuel.' i couldn't find it where i usually shopped in california, so i ordered it off amazon. then when i was in arizona i found it at fry's for only $1.25 per bottle (vs. the ~$2.50 per bottle it costs on amazon).<br /><br />i went online to shamrock farms website product locator and will be buying it at a store near my house instead of online. all in all a great product, but if you want to save some money check out the supermarket first(at $1 savings per bottle and 4 bottles per week you'd save $208 a year).",negative,positive,False,573,4
"the top of the k-cup often loosens and releases coffee into the coffee maker, causing a real mess!",negative,positive,False,98,2
"i used to think that all popcorn was the same. however, i've been buying an eight-pound container of orville redenbacher's popcorn from costco for awhile, so i have another brand to compare with the paragon popcorn while my memory is fresh. paragon is less expensive than orville redenbacher's, but the texture and flavor of orville's product are significantly better than paragon's. while orville's has almost a buttery flavor even without seasoning, paragon's has much less flavor. while orville's texture is marshmallow soft, paragon's is much crunchier and less enjoyable to chew, almost as if the kernel hasn't completely popped. both brands seem to have the same rate of kernels popping, i.e., pretty much all of them pop in my air popper.<br /><br />so i've learned that you do get what you pay for with popcorn. it isn't that paragon's product is bad, and in fact i've purchased it before and enjoyed it; i just didn't have orville to compare it with at the time. although i'm generally quite frugal with my purchases, after i've popped my 12.5 pounds of paragon popcorn i'll be stocking up with orville's again; it's worth the extra money.<br /><br />i've come back to downgrade my rating from three stars to two, because after eating this popcorn for a few weeks i'm realizing that i'm just not looking forward to the experience the way i used to. it's just too crunchy, and too much of the popcorn is husk.",negative,positive,False,1417,1
"i can't drink this soy milk - it's far too sweet for my tastes. my son, however, loves it, and i decided that it's better than juice.<br />the packaging is very convenient, but amazon's price is very high - even whole foods sells the same pack for less.",positive,negative,False,253,5
"be sure to read the reply after the 1-star review. i laughed and laughed. apparently someone sent this poor person a ""mock-up"" of the basket that was for testing and photographing. being in advertising, and creating mock-ups such as these (though not this one) i know the horrible sinking feeling when the ""fake"" product turns up missing. i hope she liked the real one they sent to correct the problem.<br /><br />anyway, just thought i'd chime in here so people looking for a cool gift basket won't pass this one by. me, i'm waiting for the cyber monday deal to come around (about 2 hours from now) and then i'll order it.",positive,negative,False,623,5
"i will give the cookie the review and not the price. the cookie is huge, about 12-14 per box. i tried these around christmas time last year. they taste like maple creme and dense shortbread. they are not worth the listed price here unless you do not know anyone that can go to trader joe's for you. if they are in stock they cost $4-5/box. they are simply inflated because tj's doesn't ship or mail order. greedy people!",positive,negative,False,420,5
"very excited when i received a big bag of candy for very little money. i'm kind of used to being able to look at the bag to see what type of jelly bean i'm eating, but it was neat to be able to figure it out on my own.",positive,negative,False,218,5
"it doesn't take long to adjust to flax seed chips, and once you do, the greasy, salty, trash you ate disguised as chips before garcia, will gag you. all the garcia chips are good...no exceptions.",positive,negative,False,195,5
"the ""nuts to go"" package is very convenient and somewhat healthy, however, the ratio of peanuts is too high compared with the other varieties in the package. also peanuts are a ""legume"". it would be nice to have more of the other varieties of ""nuts.""",negative,positive,False,250,1
"i bought a 5-pound bag of yummyearth lollipops when they were on sale as amazon's gold box deal of the day. the price was right, and i thought they would be the perfect candy to hand out to trick-or-treaters on halloween. at the same time, i also bought a <a href=""http://www.amazon.com/gp/product/b000hdk0d2"">yummyearth organic lollipops, assorted flavors, 150-count container</a>. i figured i might as treat myself to some of the suckers, too. well, the day the package arrived, i opened up the 150-count contaniner and put it on the kitchen counter. when my kids (they're 13 and 19) got home from school that day, they asked, ""what are those?"" i told them they were organic lollipops that i got from amazon. of course, when they heard the word ""organic,"" they made a funny face and passed the suckers up. meanwhile, i sampled all of the flavors and was very impressed (and a bit surprised) at how great they tasted. the next time the kids looked at the suckers, i told them that they really should try them because they're really good. long story short: my kids finally tried the lollipops, loved them, and have now asked if we can hand something else out on halloween. they do not want to give up their yummyearth lollipops! the other day, when i reminded my youngest son that the suckers are organic, he replied with: ""who cares? they're delicious!"" if that's not a testament to how good these things are, i'm not sure what is!",positive,negative,False,1432,5
"the product description is a little sparse, so when i came back to re-order and saw there were still no reviews, i thought i would add some more information.<br /><br />first, as you probably guessed from the price, this is cinnamon burmanii, so it is not the most flavorful variety of cinnamon, and it is not really suitable for grinding.<br /><br />the product come in 3 individual sealed packages with a reusable zip-top seal, which is nice, because you don't need a container to store it in once it is opened.<br /><br />the main thing i use them in is to flavor coffee instead of sugar, and they work pretty decently for that. for a normal, 6-oz cup of coffee, you only need a half of a stick. they are pretty tough sticks though, i just switched to a 12-oz mug and i use a whole stick.<br /><br />they have a good cinnamon flavor, being more sweet than spicy, so if you are looking for spicier cinnamon you may way to keep looking.<br /><br />i experimented with steeping the cinnamon in the coffee before pouring it in the cup, but it seemed a little bitter when i did that. you are better off putting it in right when you are ready to start drinking your hot beverage.",positive,negative,False,1176,5
"i have no complaint about the product itself, but when i ordered it it said there were 6 (24oz.) bags. when i received it there were only 4. now i see that it has been changed on your site to say 4, but it did say 6 when i ordered it!!",positive,negative,False,235,5
