text_clean,true_label,pred_label,is_correct,text_length,Score
"busy buddy kibble nibble has been a great toy for my dog, but tug-a-jug was not. within 10 minutes, she had gnawed the ""challenge"" rope into 6 pieces. maybe it's good for an older dog but definitely not for my vigorously chewing 8-month-old puppy!",negative,positive,False,247,1
"in years past, i have eaten instant oatmeal for a quick, easy, hot breakfast when i am in a hurry. i have eaten various flavors including the brown sugar and maple flavor that was offered here. i have to say that this is not the same product that i am used to from years past.<br /><br />the maple flavor was bland and chemically, and although it was sweet-ish, i really couldn't detect the flavor of brown sugar. it did, however, have a significant amount of sugars in it. when i reviewed the nutritional information i was stunned at just how much sugar was present in the package.<br /><br />in addition, the portion sizes are almost comical. there is no way that one packet will serve adequately as a meal for breakfast. it requires, at a minimum, two packets to make a bowl of oatmeal that is sufficient for an average adult male. that provides a significant amount of your daily intake of sugars.<br /><br />i was not enamored with this product, and would not go out of my way to buy it in the future. however, as part of a variety pack, i would probably have it on hand for those days when i desire oatmeal, but do not have the time to cook it from scratch.",negative,positive,False,1163,2
i haven't used this enough yet to decide how i feel but so far so good. just need a little more time,negative,positive,False,100,2
"so.. our family got a gift card for christmas for this company. we paid a small amount for shipping over the<br />gift card, but what a headache it has been!<br /><br />the steaks were nothing to write home about, nor were the hamburgers or baked potatoes.<br /><br />we have have just as good or better from the grocery store butcher.<br /><br />the killer is, once you order something they call your home like every freaking day. even on saturdays.<br />we just got a call like 2 mins. ago and nobody was on the line and the caller id says 'omaha steaks'. what<br />is up with that?<br /><br />save yourself the hassle and go to a real butcher ( but don't give him your phone number either ).",negative,positive,False,694,1
"i ordered these for my son for something new and he ate about 5 bites then refused the rest. we switched to a different flavor and he devoured 2 jars, so obviously there's something about this he does not like. he eats table food plus baby food and is 12 months, not sure where this went wrong but it's the first thing he's refused to eat.",negative,positive,False,339,1
"i came across this coffee while looking for coconut and pumpkin spice kcups, thought to myself oh yuck.. read all the positive reviews and decided to give it a try, its one of my favorites now, although the price on amazon is stupid now at $26 a box :( i would certainly give this coffee a try.",positive,negative,False,294,5
"i am used to drinking alpine spiced apple cider. i decided to try this out b/c it comes in a can and i thought it would be less time consuming than opening up little packages all the time. although this was much more convenient, it tastes wretched. i could tell once i opened the can that this was going to taste very artificial and it sure did. it also doesn't have vitamin c like other cider mixes do. i don't recommend this product, especially if you are used to drinking the alpine brand.",negative,positive,False,492,1
we bought this product and it had such a bad taste to it and it gave me the runs for couple of days...,negative,positive,False,102,1
it never ceases to amaze me that you brits eat this horrific dog food-paste.<br /><br />no wonder you lost the revolutionary war.<br /><br />it's clear from you eating marmite and vegamite that you never deserved those colonies anyway.,negative,positive,False,235,1
"aweful, especially compared to their old four cheese queso, which our family loved. why would they drop the old four cheese?",negative,positive,False,124,1
"this is more like a brown gravy that a traditional au jus. we tried some for french dip sandwiches, and the result was a thick unappetizing mess",negative,positive,False,144,1
regular flavor budda bones are great for my dogs but they apparently do not care for the minty flavor on these.,negative,positive,False,111,1
"i bought from amazon in sept 09 for $26, now apri 10, price is $36. maybe time to buy jalapeno stock???<br /><br /><a href=""http://www.amazon.com/gp/product/b0012272jc"">la victoria hot jalapeno peppers diced, 4-ounce units (pack of 24)</a>",negative,positive,False,239,1
"for the cost of this product there are much better senchas out there. this steeps to brown, not green like they claim. low quality tea.",negative,positive,False,135,2
"i placed the order, and recieved it within 3 days of the order, and it was the correct food! that is why there are two stars, however....i only received 60 bars!!!! i placed my order from this exact provider, and was promised 96 bars... very dissapointed...but they taste great",negative,positive,False,277,2
when i received the bag about 40 percent of the beads were already crushed to power and the others appeared to be so old that they crumbled thereafter. it was like no version of tapioca i have ever dealt with before.,negative,positive,False,216,1
purchased this jerky with s&s discount after reading some good reviews and was very disapointed with the quality of meat. about 80% of the pieces were very dry and hard - note that some of the package was good (primarily in the middle of the package) and some of it was too dry.,negative,positive,False,278,2
"greenies addiction is very real. the treats are nutritious and any cat will go bonkers over them. the downside is that your cat may very well stop eating his regular food. my cat litterally begs for greenies and even wakes me up when i'm sleeping. when i don't give him any, he goes off and mopes until he decides to try again. this whole issue has caused a lot of tension in our relationship, and i've decided to just go cold turkey. i just cancelled a $60 order of the treats. i want back my cat that loves me ... not the one who goes through the motions until i break down and give him treats. he no longer displays real affection.<br /><br />many, many people give their cats these treats, but do some searching online and you will see stories similar to mine. they don't call it ""kitty crack"" for nothing.<br /><br />best of luck.",negative,positive,False,835,1
"i received this order in a nice amazon box sold by amazon sent from an amazon warehouse. not and i repeat not from lesser evil who should not be held responsible for this mess. i opened the amazon box to find a damaged, partially opened lesser evil box. i opened that box to find 12 bags most with mouse gnaw holes, free floating popcorn mixed with many mouse droppings. the box was damaged enough where partially eaten popcorn, or should i say poopcorn was falling out of it! this should have never made it to shipping! shame on you amazon! shame on the jerk who shipped it! i'm just glad i opened the box before my kids!",negative,positive,False,622,1
my husband and i both used this goji berry freeze dried product. we didn't notice any increase in our energy levels while taking it. as a matter of fact this product caused me severe intestional distress after taking it on two seperate occasions. my husband didn't experience any adverse side effects using this goji berry product. goji may be a superfood ranked right up there with acai berries; but you can't prove it by me.,negative,positive,False,426,1
"good product but i only received a single gel package instead of 24. the so called ""replacement"" package came with only 22 gel packs. and i was billed twice. obviously some kinks with distribution and customer care need to worked out.",negative,positive,False,234,1
"we fostered a dog and bought him a bunch of toys to keep him entertained while we were at work all day. some of the toys he loved, but this one scared him. the plastic is think and hard, so when he would roll it from side to side it made a loud noise from the impact on our hard floors.<br /><br />i think it would work better with carpeted homes. also, it can be pretty tricky for dogs to get the treats out, so i would say this is an 'advanced' toy.",negative,positive,False,451,2
"the crackers are very good and we were delighted to find them. my dismay is not with the crackers but with the packaging. i order multiple boxes from amazon every few weeks. when i open them a good half or more are cracker crumbs, no longer crackers. that makes for a pretty expensive cracker. when the company is smart enough to come up with a good gluten free cracker then surely they can devise a way of packaging it so it arrives in one piece. i know they are fragile but that is not a good excuse. please give this your attention. alice & ben mccarley",positive,negative,False,556,4
"this wafer is in very cute package. however, in my opinion, it contains few cream inside and could not feel it tasty. if combined with champagne, the taste became better but not very good. as i may give this as a gift to couple or family including non-drinker, i wanted this wafaer taste good without champagne.",negative,positive,False,311,1
it's a great cake moist and rummy!!! but when it got to me it was moldyy i had it before for christmas from a gift basket this time i ordered it through amazon and it came in moldyy i had to throw it away what a tragic waste!,negative,positive,False,225,1
"first of all, i have major issues with children's snacks that are so full of sodium.<br />i have to admit, my son loves these. what is not so great is the two or three days of garlic breath i have to endure afterwards. was it so necessary to add garlic salt to a toddler snack?",negative,positive,False,277,2
"good quality cereal, and the kids don't know they are pretty good for them.<br /><br />of course they want the super sugar bombs, which we usually do not buy, and these have been flying off the shelf in the pantry.... is it a teenage boy or should i check the sugar level again?<br /><br />good deal on subscribe and save! though i should have read package size, not the big boxes we would normally buy.",positive,negative,False,403,5
"when you open the case, the bottles (which have a different label than the one pictured) say ""grape: premium blend of 4 juices from concentrate"" and the ingredient list indicates it includes apple juice concentrate. this is false advertising.",negative,positive,False,242,1
"bought this to go with 20 lb of basmati rice. i'm sure there was a review here that said it tasted like fresh cut grass,<br /><br />it tastes like cut grass on the bottom of the lawn mower after a week.<br /><br />found out basmatti doesn't need seasoning, just a little salt.",negative,positive,False,276,1
"i don't know which was worse, the ginger or the lemon cookie. all i can say is the texture is really off putting to me. gluten-free is challenging and getting the best texture is difficult. seems like too much reliance on rice flour (cheaper). maybe an increase in another gluten-free flour would help. i ended up donating them to the local food bank.",negative,positive,False,351,1
"my wife and i have been purchasing and using sweetleaf liquid stevia for approx 3 years (auto-purchase the 2-pack, 4 oz bottles, monthly). until recently, it was marketed in brown bottles and the liquid was crystal clear. about 6 mos ago the packaging changed to green bottles and from the very first shipment, there was a white suspension and white mucus around inside of cap and rim of the bottle. that said, we still use it; have not noticed any change in concentration (still use 5 to 6 drops equivalency to 1 teaspoon of sugar). it has not been watered down and we have not seen black suspension or mold as other reviewers have indicated. and, we've not noticed any symptoms one might expect if the congealed substance was anything toxic. our guess is that some of the stevia extract is congealing due to a manufacturing process change. hopefully, wisdom natural brands, the manufacturer, will rectify this and return it to it's crystal clear liquid. until then, we're still using the liquid, ignoring the suspension and enjoying the 'sweet' life. if you really can't handle the current product, check out now brands stevia. it's priced about the same and, while we haven't tried it recently, it's probably still crystal clear. hope this helps.",positive,negative,False,1249,5
"i'm of asian descent, a serious tea drinker, and a big fan of anything citrus. i wanted so badly to like this tea. i bought a single box on sale from my local grocery store to try out first, as i didn't want to commit to a whole case from amazon right away. boy, am i glad i did. we try to choose organic whenever possible, but this tea has the overpowering aroma of lemon pine sol. my coworkers are laughing and concurring as we speak. one down, seventeen tea bags left to go... maybe i'll save it for the next time one of us comes down with a cold.",negative,positive,False,550,2
"i don't know why i didn't read the description more closely...this is just a sugar drink...argh! why are people rating it so high???<br /><br />why don't these tea developers use whey instead of sugar...it has way less useless calories...oh, now who to give these two cans to without feeling guilty.",negative,positive,False,299,2
i bought the large and should have gotten the x-large. i have a 75 lb chocolate lab and 100 lb golden retriever. they go through these way too fast. they're too thin for their size. i now make them chew them up outside. they put off a pretty strong odor.,positive,negative,False,254,5
"the exact same brand of rice is available at our local store for a 1/4th of the price. the current price on here is a whopping $73.15 not including shipping. yikes! :o it's decent rice, the last time i bought it, it lasted over a year, we kept it in the closet, just folded the top part up, and put something decently heavy on it since it's not really easy to seal back up after you've opened it.",negative,positive,False,396,1
"i had fed my dogs canidae for about 2 months before i had problems but as soon as they switched their formula i went from happy to completely unsatisfied. both of my dogs broke out in hot spots and they itched all the time. like other reviews say they had chronic digestive upset and wouldn't touch the food. as soon as we switched foods all went back to normal. i also emailed the company. they emailed me back saying there was no way it was their food because their food is of the highest quality out there. it had to be my dogs. make sure you buy a food that does feeding trials. i know some may think this is cruel, but do you really want food trials done on your pets? that's what canidae is doing.",negative,positive,False,703,1
i had been seeing ads for mio for months. and i had always wanted to give it a try but the price seemed to high. so when i had the opportunity to give it a try i jumped at the chance. i am also a fan of sweet tea so i looked forward to giving this a shot. well it was not what i was expecting. i know it is a zero calorie product but the artificial sweetner used has a weird aftertaste that i found very off putting. i just could not see myself paying the high price for this product. if you are on a diet i suggest using crystal light. it tastes great for low calories.,negative,positive,False,570,2
"this product is a shoddy replacement for their european dutch-processed cocoa (in the silver container) which i used exclusively with fantastic results. i was mortified when they discontinued it. at first i was glad to see they put out another dutch-processed cocoa. what a letdown. this product is over-processed (they used too much alkali), is bitter and is headed for the trash. what was hershey's thinking? they had a wonderful product that they discontinued and replaced with a lousy product. i will now only use peet's dutch-processed cocoa or callebaut.",negative,positive,False,560,1
"there is nothing metallic about this color. it is gold in the fact that it is yellow, but that is it. there isn't any sheen or sparkle. i was bummed.",negative,positive,False,149,1
"i was hoping for a covenient alternative to my usual juice + sparkling water drink that i make for a sundowner every evening, however, this falls short.<br /><br />while the drink is 100% juice, it is not 100% cherry juice. in fact, the flavours of apple and grape over power any cherry juice flavors. (the cherry was more like an aftertaste) i personally prefer cleaner, clearer flavours and not juice cocktails. the drink is also slightly too sweet.<br /><br />the upside or downside (depending on what you prefer) is that this is lightly carbonated, just like making your own juice + sparkling water drink at home. it does not have the heavy fizz that sodas do.<br /><br />the 8.3 fl oz about the size of a liquid cup or a small mug, and is smaller than the typical soda can.<br /><br />the aim of the product seems to be converting soda drinkers to carbonated juice drinkers but it seems to fail in that it is not fizzy enough for most soda drinkers and is too sweet for juice drinkers. while it also claims to be a healthy drink, the high amount of fruit sugars debates that.<br /><br />i would reccomend you try this drink if you like sweet sparkling juices, but maybe in one of their simpler flavours such as grape.",positive,negative,False,1222,4
"the tree in the picture is full, colorful, and well healthy. the tree you receive will likely be none of these things. it will be alive, and may someday be like the one in your picture. however, the one in the picture is a $40 dollar tree, the one you receive is a $15 garage sale tree.",negative,positive,False,286,2
i don't see how they can stay in business. this candy tastes like wax. i don't think that this is the same product that they used to make. maybe these are strawberry crayons!,negative,positive,False,174,1
in my opinion this is not a low carb product. 2 hours after eating 2 servings my blood glucose was 160 from a starting point of 115. that is the highest reading i have ever had.,negative,positive,False,177,1
"i just brought this home and gave it to my dog(cattle dog mix) and she literally had it out in 2 minutes flat. this is supposed to provide hours of interactive chewing challenge(as it states on packaging) but it didn't even give 5 minutes! i guess if your dog is a master chewed like mine, the extreme kong is a better choice.",negative,positive,False,326,1
"my sister told me about this popcorn, saying it is the best she ever had. wow, i must have gotten a bad batch. mine is very dry, crumbly and hully. the kernals fall to pieces and have so many pieces in hull in them, they are impossible to eat. will not purchase again!",negative,positive,False,268,2
"if you are thinking about buying these, you could probably just get away with going to your local grocery store and picking up a bag of chips! ahoy cookies instead. yes, these are a bit more substantial, but the taste is almost exactly the same. there is definitely nothing ""luxury"" about these cookies. i bought these because i loved the cadbury oatmeal and chocolate chip cookies. sadly, these did nothing but disappoint.",negative,positive,False,423,2
"sending it back to amazon. most of the cans have large dents in them. the bubble wrap around the cans is fine, the box is fine, so i assume the cans were shipped with the dents.",negative,positive,False,177,1
"i cannot eat 36 bags of the same fat and color additive in 5-10 days. they already taste stale.<br />if you want to have fat melt in your mouth, this is the product for you.",negative,positive,False,173,1
"even though i suspect this is ground up beef bouillion it does not matter as it works in a superior way to season grilled steaks on a barbeque. i fully coat the meat and sear at high temps to creat a savory crust. i have never found its equal and do not enjoy most premade seasonings for grilling, however this is an exception. it is also a rare exception to my rule that any ingredient list that reads like a chemical factory was needed to make it should not be eaten. this seasoning only really works well when cooking on the broiler or barbeque, do not bother if frying in a pan, it is not the same. buon appetito",positive,negative,False,616,5
"this was my favorite candy as a child; thus, i remember it well. the present product isn't the same. the flavor is very artificial, in comparison to the rich vanilla taste that the original had. today's manufacturer is likely using a lot of cheap, synthetic flavors, synthetic components, and a rapid manufacturing turnover process, all of which make it the end result inferior to the original.<br /><br />those hoping for the real thing will have to continue hoping. new tasters will wonder what the [harsh artificial tasting] fuss is all about.",negative,positive,False,546,2
"these arent k-cups but can be used in a keurig and go stale, they are getting sued by gmcr for a patent violation",negative,positive,False,113,1
"there is a taste of sugar substitute, the aftertaste turns me off, i've even tried using a little bit of milk in the mug before hand to hide the taste. it didn't, so i'm just using swiss miss powder and a little milk to make it a creamier hot chocolate before using using my keurig.",negative,positive,False,282,2
"i loved heinz tomato soup as a child until it suddenly disappeared. campbell's was horrible, so i didn't have any tomato soup until a visit to england recently. in a cafeteria i saw heinz tomato soup. i ordered some and it was really good, just the way i remembered it! i also suddenly realized what the difference was between campbell's and heinz - it was sugar! when i got home i confirmed this by adding sugar to campbell's - one packet (3.5 g) of sugar completely changed the flavor to something very similar to heinz. still, it's great to have the real thing from time to time even if the cost is 4x!",positive,negative,False,605,5
"these spoons are wholly unnecessary. i put the spout straight in baby's mouth and he eats/sucks the food! i love plum organics, but can't understand why they make brilliant pouches and then expect us to dispense onto a spoon?",negative,positive,False,225,1
it had a weird oily taste that was more pronounced than the actual peppermint flavor.,negative,positive,False,85,2
"valentines day is one of those rare holidays where i join the philistines whose favorite candy is not chocolate. forget the heart shaped box, the chocolate chip roses, the cakes. give me cinnamon that's hotter than a scorned woman's temper.<br /><br />except, where did it go? somewhere in the past few years, cinnamon candy got namby pamby. someone told me that people complained.<br /><br />these are not the red hot jelly bellys i used to get. you know, the ones that made your nose run? and in a cold february, there's nothing better. (well, nothing i'm going to talk about here, anyway) they're sanitized, expurgated, dare i say it? mild, kiddie candy.<br /><br />still looking for my sinfully hot cinnamon for the year. any suggestions?<br /><br />rebecca kyle, february 2009",negative,positive,False,781,2
"these are nice beans.<br />i noticed the beans vary in size from normal to as small as a grain of rice !<br />(what's that all about)<br />anyway: flavor is there.<br />personally, i like more flavor<br />look: it's a nice buy, -but not like ""fourbucks"" coffee.<br />enjoy.",negative,positive,False,273,2
"i was looking for a brewers yeast that i could add to my protein drink so as to be able to get the amazing health benefits of brewers yeast also. this yeast, while i am sure is quite healthy and a huge health benefit, tastes horrible.<br /><br />the taste so changes the taste of the protein drink, that i found that i actually skipped drinking my protein drink rather than have to endure the taste of it with this brewers yeast.<br /><br />epic fail. now on to try to find a brewers yeast that doesnt make me shudder.",negative,positive,False,518,1
this is a very strong & slightly bitter coffee. leaves a nasty bitter after taste in your mouth after youve finished the coffee. it too is like having a very strong brewed cup of folgiers coffee. i tried it because of the name. won't buy again!,positive,negative,False,244,4
i ordered this with another retro package of candy. the other box had 3x more in it. it was packaged much nicer and really made a great gift. when i bought the items both were on sale and the other item was actually a dollar less and worth 10x as much! its a skimpy box and i was disappointed with my purchase. this is the link for the other item that was so much better!<br />[...],negative,positive,False,382,2
"when you open the tins, it looks like there are anchovy fillets inside, but you'd need to be a neurosurgeon to extract an identifiable fillet. they're all mushy, and it's more like a glob of anchovy paste surrounded with oil than actual individual anchovies.",negative,positive,False,258,1
"i like a hearty cup of coffee, not bitter. this is quite weak on the keurig medium setting, which i most frequently use, and just tolerable on the small cup setting.<br /><br />i prefer donut shop, fog chaser, and other rich-bodied coffees -- and i even like lake & lodge, whioh isn't a rich coffee if that helps you compare.<br /><br />this is so-so even when i mix it with a good flavored coffee; it just lacks its own flavor.",negative,positive,False,428,2
"i have recently been reading about many of the benefits of dandelion tea - yes, including what dr. oz had to say about it as part of a weight loss regimen!! thus, i decided to give it a try...and it's good! i think people say it has a coffee llike taste due to the roasted flavor that comes through. to me it definitely still tastes like a tea, albeit a roasted one. i say i was surprised how much i like the taste because, based on the smell of both the teabag and the brewed product, i thought it would be terrible. the smell is not good but the taste really is. i have had it both with 1 packet of truvia and with a packet of truvia + a small amount of creamer and both variations are great!",positive,negative,False,694,5
"i quit coffee some months ago due to atrial fib. but the great sale price & rave reviews seduced me. one morning of this stuff & i'm twice as quit now. don't let the reviews fool you, this is folgers quality. if you are a whole bean kind of person this stuff is a disappointment. upside is i can happily go back to abstinence, for a couple more months anyway.",negative,positive,False,359,1
it was expensive even on sale. we have 4 pomeranians and no one liked it. they would only eat if really hungry.,negative,positive,False,111,1
"""without any sulfites, preservatives, hydrogenated oils, artificial colors or flavors.""<br /><br />...but not without a great deal of sugar and high-fructose corn sweetener. like the previous reviewer i bought these at costco. brought them back due to the sickly-sweet taste. there was so much added sugar it was getting a little difficult to taste the berries.<br /><br />if you prefer berries au naturel or with just a little extra sweetness, watch the ingredient list on these. sugar is the second ingredient by weight - and corn syrup is the fourth.",negative,positive,False,553,1
"update: april 3, 2009<br />i ""ordered"" this drink through the vine program based upon the description (see below). i was hoping that it would be what it claimed: ""a healthy alternative."" upon getting this drink i realized that it was actually a fruit juice product, which as such cannot be ""healthy."" fruit juice consumption is one of the larger contributing/leading causes of weight gain. therefore the following review is an exposition of why i, along with the dietitians and nurses that i work with at the veterans administration, have rated this a one star product.<br /><br />as an avid diet soda drinker who consumes at least 100 ounces per day, i am always looking for alternatives. sadly, switch is anything but that. switch is little more than shasta (tm) non-caffeinated sodas, but with a few more calories! the ""diet"" drink i was hoping it would be, turned out to be nothing short of ""off the diet."" as far as i am concerned, switch is a ""wolf in lamb's clothing"" for those who consider themselves ""heath conscious.""<br /><br />the description, which is rhetoric at its best, states:<br /><br />""the switch is a great tasting healthy alternative [emphasis added] to soda. the switch is 100% juice that is carbonated and contains 100% of dv [daily value--not recommended daily amount--based on a 2000 calorie diet] of vitamin c. it has no sugar added and contains nothing artificial. its just juice, bubbles and vitamin c. you'll love the switch because it has the bold taste and nutritional value of a fortified [emphasis added] juice, with the carbonated refreshment of a soda. the switch is 100% of what you want in a soda, and 0% of what you don't[.]""<br /><br />here is what the label actually provides--again, based upon what they call daily value (dv), similar to regular sodas:<br />serving size: 8.3 fl oz (245 ml)<br />servings [per can]: 1<br />total fat: 0g 0% dv<br />sodium: 15mg 1% dv<br />total carb: 34g 11% dv<br /> sugar [emphasis added]: 33g<br />protein: 0g 0% dv<br /><br />then separately listed:<br />vitamin c: 100%<br /><br />there is no direct indication of the amount of vitamin c, nor is there any direct indication that the vitamin c--contrary to their description--is not added; just as the sodium is added. since it is listed separately, and other sodas indicate they are not a source of vitamin c, i must conclude that the vitamin c does not come from the juice, but is added.<br /><br />relative to the regular soda that i am currently drinking (i grabbed the wrong bottle), coca-cola cherry (tr), switch black cherry has 6g more carbohydrates (listed as ""carb"" above), but 10mg more sodium--although both amounts are listed as 1% of the daily value--than 8oz of the coca-cola cherry (tr) soda pop.<br /><br />as for actual ingredients, here is a comparison of switch black cherry and coca-cola cherry (tr):<br />switch: 100% juice (filtered sparkling water sufficient to reconstitute juice concentrates, apple, grape, kiwi, acerola, raspberry and strawberry juice concentrates), natural flavors, ascorbic acid (vitamin c).<br /><br />coca-cola (tr): carbonated water, high fructose corn syrup, carmel color, phosphoric acid, natural flavors, caffeine [23 mg/8 fl oz].<br /><br />given that acerola is high in vitamin c, and used in baby foods, i am unsure why ascorbic acid is added to the switch. phosphoric acid is added to soda and other foods to acidify them; that is, to give them a tangy or sour taste--which is derived from the fruit in switch--at a lower cost that extracting it from fruit. the carbohydrates in the switch drink are primarily from the juice, while the corn syrup provides all the carbohydrates in the coca-cola (tr). so, in the end, the only real inexpedience difference in the source of carbohydrates; excluding the added caffeine to this particular soda.<br /><br />that leaves taste. and to be honest, i prefer sugar substituted soft drinks--and was hoping that switch would be a way to avoid using sugar substitutes, since some poorly done research suggests that sugar substitutes lead to people consuming more calories (a whole different story, but one i was hoping that switch would help with). that said, i must agree with other reviewers that i found the drink to be overly sweet, as did the four other people with whom i shared this drink. indeed, i would compare switch black cherry with crystal light or sam's choice with sugar substitute made with too little club soda.<br /><br />but drinking switch may be cool!?",negative,positive,False,4496,1
the shipping cost for these necco candy wafers is $18.50 almost the same cost as the item. no thanks!!,negative,positive,False,102,1
"don't be dissappointed in your machine if this is the first t-disc flavor you've tried. it's not your tassimo, it's the coffee blend. i used to subscribe to gevalia's delivery service so i've tried a lot of their automatic drip coffees, incl signature blend. i'm very dissapointed in the tassimo disc version. i gave it 2 stars just for smoothness, but otherwise this is a lackluster brew. not much richness, body, or flavor other than generic ""coffee"". the ""crema"" is not much more than window dressing on a pretty boring cup. my husband, who is far less picky about coffee than i am, agreed. do yourself a favor & try the other coffees available for the tassimo, incl on their website. the gevalia espresso is good, so are the maxwell house latte & capuccino.",negative,positive,False,761,2
"bought it as a gift for my tea-loving wife based on the 35 five star ratings on amazon. mistake. this is undrinkable and tastes so earthy, it's like dirt. it also has a severely smoky smell and almost ash-like aftertaste. we'll probably use it to compost and that's about it.",negative,positive,False,275,1
"i really enjoy the flavor of tulsi, and in this tea all i really taste is the lavender. so, if you like the taste of lavender, then this tea is for you. as for me, i think i will stick with pure tulsi in the future.",negative,positive,False,215,2
"the coffee is good. however, at least half of these haven't been sealed correctly. when i brew them the edge of the foil pops open and coffee grounds go everywhere. not fun to clean. it may have just been the batch we got, but i won't be ordering these again.",negative,positive,False,259,2
"i purchased these bags because i was storing a lot and thought these were a great value. they are. these bags re easy to use, take 6 oz of milk, and have a double closure. and you can lay the bag flat in your freezer to allow to freeze as a small narrow package. all the attributes i love about this product.<br /><br />but!!!!!<br />for the third or fourth time now, when i thaw the frozen milk, the bags leak milk all over my fridge. this leak comes from the bottom corners of the bags - not the top seal. i have now learned to put the bag into a glass container, so it doesn't leak all over the fridge, but lost milk is lost milk.",negative,positive,False,633,2
"ok, i admit, i do buy a lot of stuff on amazon, usually because of great price and quick shipment... but i got caught with this item... i ordered it along with other baking goods and the next day i saw it in stop&shop for $0.98! so obviously i bought it and thought i would just send this one back (4.79 is just a ridiculous price)... but this is not that easy. if i want to return it, i have to pay for shipment - which is another $5.00 or so...",negative,positive,False,446,1
"i purchased this tea on the recommendation from a friend, and because i wanted a flavorful pick me up in the afternoon - i ordred the 100 bags and when it came in - it said caffiene free - and it says it is a product you cannot return - so something to keep in mind if you are looking for a pick me up",negative,positive,False,301,2
